bootstrap,feature,standardized_coefficient
197,L,0.22754976607033162
197,SxL,0.6778330506112761
197,T,-0.22384771174607332
197,SxT,0.1419232158293133
198,S,-0.3344267799429559
198,L,0.24441648015804796
198,SxL,0.6962028141339431
198,T,-0.22441803489054785
198,SxT,0.15156396908755107
199,S,-0.39056928940179464
199,L,0.21895761818630666
199,SxL,0.7715169851350762
199,T,-0.23718767956218462
199,SxT,0.17160173550427132
200,S,-0.1676281194815175
200,L,0.3095016474107666
200,SxL,0.5353008966312695
200,T,-0.09042212566720272
200,SxT,0.0676605540925076
201,S,-0.15077943369589206
201,L,0.2957227012438314
201,SxL,0.674663690869364
201,T,-0.09196821143103197
201,SxT,0.03231456551534783
202,S,-0.3315660765537435
202,L,0.1782383653594709
202,SxL,0.7886110318301423
202,T,-0.18420444834450928
202,SxT,0.16732150614760682
203,S,-0.2841039708351773
203,L,0.2656515162650003
203,SxL,0.745227242590855
203,T,-0.1450986450303564
203,SxT,0.13368384997039548
204,S,0.06318307623924209
204,L,0.36007631255571226
204,SxL,0.5119564266109257
204,T,0.05286184430716667
204,SxT,-0.043129724136314704
205,S,-0.34279749705332924
205,L,0.19667810017352239
205,SxL,0.7385264617601385
205,T,-0.1602545248261356
205,SxT,0.19141224245664848
206,S,-0.15934603526736849
206,L,0.21639908245192596
206,SxL,0.6517055925864484
206,T,-0.0803781411585027
206,SxT,0.0999990337018701
207,S,-0.33278188016822713
207,L,0.22865652801540504
207,SxL,0.692667648749522
207,T,-0.21851590342333194
207,SxT,0.1381567165913937
208,S,-0.1935205363332747
208,L,0.11681764610127421
208,SxL,0.7453850167225102
208,T,-0.2182779931884009
208,SxT,0.1275213875062286
209,S,-0.29426089899278013
209,L,0.08858630230681097
209,SxL,0.7701580358064883
209,T,-0.24986545886231304
209,SxT,0.17877333780277652
210,S,-0.25048104834859186
210,L,0.3090798276354184
210,SxL,0.6609696060687706
210,T,-0.14202878417256376
210,SxT,0.11275075643272493
211,S,-0.2433711675893059
211,L,0.17568268159109868
211,SxL,0.7022485369310553
211,T,-0.27714054955861417
211,SxT,0.08856571822449104
212,S,-0.19288106144546036
212,L,0.2015221787407634
212,SxL,0.6475285206851348
212,T,-0.15717420104531626
212,SxT,0.12390423353699977
213,S,-0.08958636250935029
213,L,0.29565205062989064
213,SxL,0.5200979274174512
213,T,-0.04003608028265955
213,SxT,0.08665001518036257
214,S,-0.24426813887392046
214,L,0.21723067662035844
214,SxL,0.6467171342640056
214,T,-0.17963990135673558
214,SxT,0.15218598277143972
215,S,-0.045481872815042
215,L,0.2916294233201225
215,SxL,0.4716708746273093
215,T,-0.06314160699780881
215,SxT,0.008983729355525332
216,S,-0.18870298831602272
216,L,0.21032753781569147
216,SxL,0.6979618308392149
216,T,-0.12399186552968727
216,SxT,0.09482920489097799
217,S,-0.1468617765280405
217,L,0.11190624986257747
217,SxL,0.6996043641126477
217,T,-0.20396969603006598
217,SxT,0.08994996618676089
218,S,-0.03408684026189356
218,L,0.2895214716336453
218,SxL,0.558853839415336
218,T,-0.017991580570855627
218,SxT,0.0023451534953463043
219,S,-0.27639963441206317
219,L,0.24266272400597966
219,SxL,0.716809059019522
219,T,-0.17544832691124548
219,SxT,0.10540281866116932
220,S,-0.1236181298393793
220,L,0.3665365229634304
220,SxL,0.6795222513721701
220,T,-0.06996776139320364
220,SxT,0.035992597126496356
221,S,-0.2664720276060099
221,L,0.11212527500014158
221,SxL,0.7090490383525122
221,T,-0.1723453898985841
221,SxT,0.15406733736750314
222,S,-0.18478964241100276
222,L,0.23318095416765283
222,SxL,0.6569517489976093
222,T,-0.21448415179231967
222,SxT,0.03707724707154597
223,S,-0.25248359127031933
223,L,0.2181981368184288
223,SxL,0.7302576984549444
223,T,-0.21290254373043058
223,SxT,0.10589638160102394
224,S,-0.16887394264257316
224,L,0.13275984796395057
224,SxL,0.6872781862753606
224,T,-0.2363573087038247
224,SxT,0.06338988252912132
225,S,-0.1677825984295363
225,L,0.2694180868724584
225,SxL,0.6385008606267242
225,T,-0.18200303419998667
225,SxT,0.0442639009071063
226,S,-0.03152959160990555
226,L,0.3508609844237265
226,SxL,0.5577700467112782
226,T,-0.05377903478665503
226,SxT,-0.03247660906179868
227,S,-0.49431006023731155
227,L,0.14646412653836482
227,SxL,0.8363688579287222
227,T,-0.3623752603862756
227,SxT,0.1953191535796676
228,S,-0.32907401826715
228,L,0.28839327194669073
228,SxL,0.6602630189920559
228,T,-0.22894662266579158
228,SxT,0.16976639016637152
229,S,-0.13718156614036375
229,L,0.19253682837092123
229,SxL,0.6467238642157556
229,T,-0.17508713515066537
229,SxT,0.07692371247798199
230,S,0.016859803190724255
230,L,0.2997110499732297
230,SxL,0.5124451974498535
230,T,0.019492514933129663
230,SxT,0.01463185370381454
231,S,-0.009183364700997168
231,L,0.20906858721369653
231,SxL,0.5454082816934442
231,T,-0.038028539203080726
231,SxT,0.03842657144855048
232,S,-0.07082188831936254
232,L,0.24418808222709282
232,SxL,0.46744471827836875
232,T,-0.1510136230396189
232,SxT,0.05038842883755787
233,S,-0.27389739806884383
233,L,0.2068796315979914
233,SxL,0.6953484186132749
233,T,-0.2096025027586873
233,SxT,0.1390205052652861
234,S,-0.3885098352449068
234,L,0.21243835186161242
234,SxL,0.849299185140869
234,T,-0.22706030198096944
234,SxT,0.16070216949869104
235,S,-0.10982515721067591
235,L,0.3516146579810494
235,SxL,0.6011820665448849
235,T,-0.028620643767357925
235,SxT,0.01799581264643574
236,S,-0.28551686427232537
236,L,0.1742727971022855
236,SxL,0.7423016471284617
236,T,-0.19667528389512354
236,SxT,0.13614988821366172
237,S,-0.21604823986224878
237,L,0.20199409945495705
237,SxL,0.7328963103342243
237,T,-0.1737785902251033
237,SxT,0.0828609695236175
238,S,-0.0556609872759161
238,L,0.34405841108308455
238,SxL,0.5575798434020818
238,T,-0.08000106519313642
238,SxT,-0.06639182918881488
239,S,-0.30852007923140234
239,L,0.20298702806165614
239,SxL,0.7087797219380295
239,T,-0.2185043315025522
239,SxT,0.17034184152462922
240,S,-0.1935844563135863
240,L,0.27923922124673284
240,SxL,0.54078887432719
240,T,-0.11044668883315202
240,SxT,0.09649008582529203
241,S,-0.18057150345107242
241,L,0.20871097949241224
241,SxL,0.7088181611821903
241,T,-0.14930241494189084
241,SxT,0.08454815353307703
242,S,-0.17198740811837152
242,L,0.3197899069824035
242,SxL,0.6965949221247821
242,T,-0.18299995288992105
242,SxT,0.01890353811559738
243,S,-0.3494952902416409
243,L,0.186160209967826
243,SxL,0.7421613124175402
243,T,-0.22535244734547522
243,SxT,0.13557212655346443
244,S,0.01092395022298713
244,L,0.3208006819769574
244,SxL,0.45620971204524646
244,T,-0.08831122614582239
244,SxT,-0.03352362319703918
245,S,-0.31118874855913076
245,L,0.1811293140075675
245,SxL,0.7578497807422501
245,T,-0.1429771425743866
245,SxT,0.16164363770444667
246,S,-0.13456536894946552
246,L,0.3572670806598198
246,SxL,0.5723136663760144
246,T,-0.06862087462010044
246,SxT,0.03284533436369926
247,S,-0.09841991507699882
247,L,0.23321384445219984
247,SxL,0.7034439144344546
247,T,-0.05686394280836531
247,SxT,0.03212608300407403
248,S,0.006622709152731421
248,L,0.2651523996520615
248,SxL,0.5228591069717329
248,T,-0.02633802766296723
248,SxT,0.01382974613281868
249,S,-0.27404687020603324
249,L,0.18325934320992132
249,SxL,0.6837354607816403
249,T,-0.24883883971711457
249,SxT,0.10118614821593575
250,S,-0.42741750474798534
250,L,0.17828633965077634
250,SxL,0.8294847890880049
250,T,-0.30669205758868123
250,SxT,0.18962653779048455
251,S,-0.18536925058391543
251,L,0.2395587731067662
251,SxL,0.6624149627469703
251,T,-0.20695137994071755
251,SxT,0.07631029984063088
252,S,-0.2727553986051323
252,L,0.198410240910731
252,SxL,0.6352928711879602
252,T,-0.17191377003478475
252,SxT,0.10782419384929808
253,S,-0.1652775150444861
253,L,0.2501496086843218
253,SxL,0.6768784342005817
253,T,-0.1468693256297606
253,SxT,0.06892636220637405
254,S,-0.08596171574124549
254,L,0.20749757980395878
254,SxL,0.5318532408515556
254,T,-0.14662224311992755
254,SxT,0.06326345902510014
255,S,0.008758618589368682
255,L,0.28072059389700166
255,SxL,0.5879954823852146
255,T,-0.03309724236036991
255,SxT,-0.002431199486574863
256,S,-0.2447307243654191
256,L,0.30624709858316035
256,SxL,0.6375280823324393
256,T,-0.19497775547900006
256,SxT,0.09261496348589703
257,S,-0.40537654445253096
257,L,0.1867014316939114
257,SxL,0.8456246773066518
257,T,-0.22159183287178538
257,SxT,0.24501300723775737
258,S,-0.19281305561822212
258,L,0.08920880003543152
258,SxL,0.6993487112453447
258,T,-0.20221443714507983
258,SxT,0.13280112314728434
259,S,-0.13872839406116866
259,L,0.3121745758706779
259,SxL,0.5710285633797766
259,T,-0.11904248661741818
259,SxT,0.03430237300910368
260,S,-0.2555626408931242
260,L,0.2468331168027862
260,SxL,0.722611915415481
260,T,-0.15254329368410796
260,SxT,0.11449259391509053
261,S,-0.27364122403547697
261,L,0.1407196986328506
261,SxL,0.6657204262202082
261,T,-0.21374367893244484
261,SxT,0.1524702184453674
262,S,-0.09243375102440447
262,L,0.2859020356854861
262,SxL,0.6091513636307347
262,T,-0.14114280739717683
262,SxT,-0.0110206406426842
263,S,-0.21735587495281225
263,L,0.4146277464482335
263,SxL,0.7257973395412183
263,T,-0.08374277956148406
263,SxT,0.0643388745538478
264,S,-0.29450351684685455
264,L,0.2707289366621547
264,SxL,0.6951369942989022
264,T,-0.18911468889315164
264,SxT,0.12415625072036847
265,S,-0.1110006986103373
265,L,0.3075963084033556
265,SxL,0.5910433461874209
265,T,-0.09339307136836578
265,SxT,0.020973488412879143
266,S,-0.17511500568673555
266,L,0.14493168782067078
266,SxL,0.7306393660377937
266,T,-0.15634156114416758
266,SxT,0.11067933732390789
267,S,-0.47409681298982187
267,L,0.10165522377701253
267,SxL,0.9443253034037337
267,T,-0.29089373531359897
267,SxT,0.26603942782845935
268,S,-0.020331354805286295
268,L,0.34782577521465463
268,SxL,0.47477947695968886
268,T,-0.05188930324960179
268,SxT,-0.013934924416814178
269,S,-0.16896275170163094
269,L,0.2573614127605355
269,SxL,0.7611097688044991
269,T,-0.10331689441801108
269,SxT,0.10043186301081744
270,S,-0.06167438843593351
270,L,0.26566067566897067
270,SxL,0.5270807928027188
270,T,-0.1359959656138018
270,SxT,0.021646722394805733
271,S,-0.13842993606681797
271,L,0.18418658457319537
271,SxL,0.5971477770135712
271,T,-0.28532106237432264
271,SxT,0.022353822144012016
272,S,-0.29151711502744
272,L,0.12705352216767862
272,SxL,0.7152887915669214
272,T,-0.2699740295909518
272,SxT,0.15324722971401894
273,S,-0.4008331970420812
273,L,0.1493614280364488
273,SxL,0.7030810447566578
273,T,-0.33705497147392144
273,SxT,0.1635289345634027
274,S,-0.3028160858578733
274,L,0.23604398865180054
274,SxL,0.7659831156660246
274,T,-0.2297506145907752
274,SxT,0.09848618195505174
275,S,-0.28060385035612523
275,L,0.18353132240483772
275,SxL,0.690605730733783
275,T,-0.25316829824272236
275,SxT,0.1346474645135686
276,S,-0.05044698125304186
276,L,0.33039377231985917
276,SxL,0.52437724468168
276,T,-0.0189418566245556
276,SxT,-0.010190936960774393
277,S,-0.25780805954051167
277,L,0.2276176052553731
277,SxL,0.7062023373534827
277,T,-0.1748571315180566
277,SxT,0.1368936652924333
278,S,-0.27699728567464954
278,L,0.27356010826349586
278,SxL,0.7235946197039923
278,T,-0.16650564488152136
278,SxT,0.1512523337275958
279,S,-0.33987294032945925
279,L,0.23492999586963925
279,SxL,0.8700012135646689
279,T,-0.19990888522065528
279,SxT,0.17143749860544646
280,S,-0.2297581124577996
280,L,0.2344829252105175
280,SxL,0.6541037588345405
280,T,-0.15222391434790036
280,SxT,0.09876279072218054
281,S,-0.40910393424231284
281,L,0.20237454955933443
281,SxL,0.8337707232996292
281,T,-0.21389024146198832
281,SxT,0.199719386382012
282,S,-0.19879108703334517
282,L,0.3881486686657589
282,SxL,0.7283231122355367
282,T,-0.05745144861337012
282,SxT,0.09560272488534893
283,S,-0.12022439861366618
283,L,0.16645054882562738
283,SxL,0.6340403123139698
283,T,-0.0909636946720475
283,SxT,0.09369474884933608
284,S,0.023823742944178047
284,L,0.3421627340981724
284,SxL,0.46521767530911096
284,T,0.016537461745556765
284,SxT,0.004538018635918943
285,S,-0.3522793633104018
285,L,0.17200896120272824
285,SxL,0.7623917597265198
285,T,-0.29290310756174004
285,SxT,0.1529863098084126
286,S,-0.14343344333466795
286,L,0.2978973216628624
286,SxL,0.5334469633893173
286,T,-0.14876574440442206
286,SxT,0.03391238790110597
287,S,-0.26333665391967565
287,L,0.24508364741772082
287,SxL,0.8603247408713133
287,T,-0.09733886427457583
287,SxT,0.1327781974863759
288,S,-0.24143496034973258
288,L,0.13399178795212907
288,SxL,0.7546897859714231
288,T,-0.24564337035597816
288,SxT,0.11634951035796176
289,S,-0.20878625892255456
289,L,0.2620052600419308
289,SxL,0.7422281440364011
289,T,-0.1697752255369548
289,SxT,0.09559534637141795
290,S,-0.11131378667542877
290,L,0.21985832086255752
290,SxL,0.6515588005923777
290,T,-0.14289373659033905
290,SxT,0.0837878937422526
291,S,-0.18485591300119436
291,L,0.28447452983891175
291,SxL,0.6066918362219968
291,T,-0.11719100760985333
291,SxT,0.10375854200705686
292,S,-0.23940614270053168
292,L,0.2713041507038969
292,SxL,0.7422240613629981
292,T,-0.07600278933709301
292,SxT,0.10665657264189649
293,S,-0.20536696834887647
293,L,0.31085633357708264
293,SxL,0.6921936503248207
293,T,-0.12230691949294183
293,SxT,0.08854232004299611
294,S,-0.2669084047436812
294,L,0.29800097844126006
294,SxL,0.740047809005985
294,T,-0.18270605476278112
294,SxT,0.08907646061862447
295,S,-0.2107647409862364
295,L,0.20887186940061586
295,SxL,0.6152308747646535
295,T,-0.21653545785
295,SxT,0.11550083954834489
296,S,-0.15848496372950097
296,L,0.18975042590351576
296,SxL,0.7415539031702285
296,T,-0.13657355656957057
296,SxT,0.09140450535293644
297,S,-0.2773333715027802
297,L,0.27155334099296025
297,SxL,0.705860509981301
297,T,-0.14642276843549512
297,SxT,0.10351782331148002
298,S,-0.10841315747813521
298,L,0.18577119143785903
298,SxL,0.6590946817761831
298,T,-0.11425583518438694
298,SxT,0.08266274961148479
299,S,-0.09446555319242682
299,L,0.23544618972554776
299,SxL,0.6788759575854548
299,T,-0.09042139977421257
299,SxT,0.015830304648241863
300,S,-0.2624553156970624
300,L,0.16193001221406245
300,SxL,0.771129397310432
300,T,-0.2298292395712282
300,SxT,0.17308463791650378
301,S,-0.233425234028564
301,L,0.3297414693412135
301,SxL,0.6779429171174856
301,T,-0.1449992403152337
301,SxT,0.054564544824326225
302,S,-0.11696002361198547
302,L,0.4069035238117552
302,SxL,0.5424138181255174
302,T,-0.05231768414514954
302,SxT,-0.02439246299430711
303,S,-0.187136986549234
303,L,0.24074392853657267
303,SxL,0.7190074728337394
303,T,-0.16396954691971635
303,SxT,0.08113105678084574
304,S,-0.05640082848081204
304,L,0.3347915239148186
304,SxL,0.5852898691225401
304,T,0.0063321407493209915
304,SxT,0.008034597667461419
305,S,-0.3216722942413137
305,L,0.1966929896230678
305,SxL,0.7752226289658002
305,T,-0.25558695525224456
305,SxT,0.1555044763324219
306,S,-0.14533606670941446
306,L,0.3348051029263064
306,SxL,0.6341082290039893
306,T,-0.1178919197487902
306,SxT,0.037340348086778406
307,S,-0.21168916080677003
307,L,0.23333063660765874
307,SxL,0.6613927537119586
307,T,-0.21922663806465964
307,SxT,0.09980132180268828
308,S,-0.2657661968884477
308,L,0.22587930677377654
308,SxL,0.6952038216123846
308,T,-0.16023844816636615
308,SxT,0.16110652331938044
309,S,-0.26644968502356053
309,L,0.1901944226029061
309,SxL,0.6362922221130484
309,T,-0.26267195656178954
309,SxT,0.1058502318889984
310,S,-0.12292494666997032
310,L,0.3099337708307507
310,SxL,0.5606394895105972
310,T,-0.13440904404617193
310,SxT,0.03843590937404222
311,S,-0.18874513058236467
311,L,0.23600661450750982
311,SxL,0.571282274908728
311,T,-0.14719141763030014
311,SxT,0.09003191824837865
312,S,-0.2964992266511768
312,L,0.26876830998372336
312,SxL,0.6421951091369127
312,T,-0.21583455266988172
312,SxT,0.07073093357727953
313,S,-0.21065477051214956
313,L,0.26602175320869903
313,SxL,0.6549256838952686
313,T,-0.1946197771007774
313,SxT,0.09072095610350712
314,S,0.0779600861610872
314,L,0.2661026464052808
314,SxL,0.5180817623948921
314,T,-0.057881322243146245
314,SxT,-0.03264169109799149
315,S,-0.28958094064816353
315,L,0.20884902860028798
315,SxL,0.6876794911688798
315,T,-0.22672097683023212
315,SxT,0.15118427747826574
316,S,-0.31791841276574134
316,L,0.21445763477289792
316,SxL,0.7341251029145344
316,T,-0.2077047053624975
316,SxT,0.14915708784605072
317,S,-0.13225944786747498
317,L,0.3663496458755483
317,SxL,0.5364593174733713
317,T,-0.14104571271686278
317,SxT,0.010562724585166787
318,S,-0.1829660561999677
318,L,0.20584282415200572
318,SxL,0.6999860913830189
318,T,-0.21563286824197186
318,SxT,0.05012074256933619
319,S,-0.39302098477700237
319,L,0.18491625185541538
319,SxL,0.7590500255359749
319,T,-0.33305470418801947
319,SxT,0.22993907601759314
320,S,-0.24211152702891797
320,L,0.30442467848215415
320,SxL,0.6881626116057439
320,T,-0.23082691333388475
320,SxT,0.07868344699499531
321,S,-0.18346135492939256
321,L,0.34144694364376393
321,SxL,0.6904092832201209
321,T,-0.1423483389818373
321,SxT,0.07277486886870081
322,S,-0.16665705272979212
322,L,0.30921532103682303
322,SxL,0.5281771720419798
322,T,-0.09279245669085151
322,SxT,0.07976819359986115
323,S,-0.3315150990246726
323,L,0.15874912957825205
323,SxL,0.7877659768103014
323,T,-0.19253510048812342
323,SxT,0.17608554959942402
324,S,-0.26465265437035346
324,L,0.19821112119556883
324,SxL,0.7246101007125793
324,T,-0.1797838269932986
324,SxT,0.13231333728278244
325,S,-0.22809133683770086
325,L,0.138177381600342
325,SxL,0.7175119271859463
325,T,-0.2054256689387306
325,SxT,0.1539092740332681
326,S,-0.3529787798587365
326,L,0.2348368351860698
326,SxL,0.8815359071752117
326,T,-0.13413409717292282
326,SxT,0.1786145942347659
327,S,-0.34047239810873114
327,L,0.23386362548434148
327,SxL,0.7791532796450129
327,T,-0.26624440044660336
327,SxT,0.14571560534461803
328,S,-0.3017031052006548
328,L,0.25506940222799246
328,SxL,0.7323656107325693
328,T,-0.26035033005426117
328,SxT,0.10843266336299033
329,S,-0.1028082337406077
329,L,0.20717302618613398
329,SxL,0.7889540716482255
329,T,-0.09117191596564027
329,SxT,0.047469595723717936
330,S,-0.11522066124349645
330,L,0.26230903864136224
330,SxL,0.571296638415723
330,T,-0.1302001130306928
330,SxT,-0.01891853327119866
331,S,-0.18652547187622803
331,L,0.2014741980584166
331,SxL,0.6794960602537822
331,T,-0.14729995195270287
331,SxT,0.09991749449098777
332,S,0.05232312147487278
332,L,0.2966095049437454
332,SxL,0.5312290837777722
332,T,0.032435291267168063
332,SxT,-0.0468942727584186
333,S,-0.44302747633055195
333,L,0.24308944971994972
333,SxL,0.8157689322671723
333,T,-0.27287695261651224
333,SxT,0.23807402492154844
334,S,-0.12017625013664326
334,L,0.28198246539674643
334,SxL,0.6022682383547734
334,T,-0.16562803127952128
334,SxT,0.019158118232874173
335,S,-0.2686920640482744
335,L,0.26472117200472056
335,SxL,0.6428569413807523
335,T,-0.20832694912760283
335,SxT,0.11335394115095852
336,S,-0.14038445148315642
336,L,0.2700705118085305
336,SxL,0.6219448692854563
336,T,-0.10248121273112047
336,SxT,0.01856693167886175
337,S,-0.001670715435700923
337,L,0.25517650236563727
337,SxL,0.5234105149856602
337,T,-0.08327611667828731
337,SxT,-0.015967288123128632
338,S,-0.2510770103045928
338,L,0.24462471862749824
338,SxL,0.7463769992595267
338,T,-0.10508971142846261
338,SxT,0.10917136230764049
339,S,-0.38216737770373616
339,L,0.1234824141086559
339,SxL,0.8424673356194939
339,T,-0.21740232372290072
