run,tag,regime_id,cycle,force_p99_cold,force_p99_hot,force_p99_hot_minus_cold,force_share_top5_edges_cold,force_share_top5_edges_hot,force_share_top5_edges_hot_minus_cold,giant_fraction_after_top5_edges_cold,giant_fraction_after_top5_edges_hot,giant_fraction_after_top5_edges_hot_minus_cold,force_h1_birth_fraction_cold,force_h1_birth_fraction_hot,force_h1_birth_fraction_hot_minus_cold,force_h1_birth_force_share_cold,force_h1_birth_force_share_hot,force_h1_birth_force_share_hot_minus_cold,bottom_side_percolation_edge_fraction_cold,bottom_side_percolation_edge_fraction_hot,bottom_side_percolation_edge_fraction_hot_minus_cold,alpha_mult,friction,lid_gap_radii,hot_susceptibility_index,cold_memory_index,loss_index,overload_number,loop_activation,top5_activation,giant_activation,frictional_expansion,boundary_attenuation,dimensionless_loop_number,dimensionless_top5_number,loop_number_no_boundary,loop_number_no_friction,loop_number_friction_only,overload_positive
R3_intermediate,a100_mu030_g002,R3,10,0.0009656121555816,0.000847361393639,-0.0001182507619426,0.1838353819298938,0.3159759377403947,0.1321405558105008,0.0018274853801169,0.0129961362838075,0.0111686509036905,0.5453669813138123,0.5477544059124503,0.0023874245986379,0.5065948241406742,0.5082599142815035,0.0016650901408292,0.0032748988634174,0.0010422588592003,-0.0022326400042171,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,-0.13050993131911592,0.0016650901408292,0.1321405558105008,0.0111686509036905,0.3,0.9803921568627451,0.0004897323943615293,0.03886486935602964,0.00049952704224876,0.0016650901408292,0.00049952704224876,False
R3_intermediate,a100_mu030_g002,R3,11,0.0009706236647194,0.0024855089472016,0.0015148852824822,0.190848471501823,0.2896682311540216,0.0988197596521985,0.0021684134441633,0.0515607228611146,0.0493923094169512,0.522877207916578,0.6759519550217225,0.1530747471051444,0.4986676515427873,0.5843340666172737,0.0856664150744864,0.0002128112364332,0.0014907573047107,0.0012779460682775,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,1.671934885874651,0.0856664150744864,0.0988197596521985,0.0493923094169512,0.3,0.9803921568627451,0.025196004433672467,0.029064635191823084,0.02569992452234592,0.0856664150744864,0.02569992452234592,True
R3_intermediate,a100_mu030_g002,R3,12,0.0010154533030157,0.0010098944870098,-5.558816005920512e-06,0.1889814412258508,0.3238335229812133,0.1348520817553624,0.0025993316004456,0.0103939647946353,0.0077946331941897,0.5360224764198274,0.5632758620689655,0.0272533856491381,0.5033414412432409,0.5185170387054333,0.0151755974621924,0.0064218342364037,0.0166379310344827,0.0102160967980789,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,-0.0061351037678762975,0.0151755974621924,0.1348520817553624,0.0077946331941897,0.3,0.9803921568627451,0.0044634110182918815,0.039662376986871285,0.00455267923865772,0.0151755974621924,0.00455267923865772,False
R3_intermediate,a100_mu030_g002,R3,13,0.0009364612481346,0.0026714989022984,0.0017350376541638,0.1898949995648928,0.2964354976849999,0.106540498120107,0.0025307302964569,0.0535960838458641,0.0510653535494072,0.5186308492201039,0.6815194477741495,0.1628885985540455,0.4960320366078062,0.5877332505456584,0.0917012139378521,0.0032495667244367,0.0005373455131649,-0.0027122212112717,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,1.9149106640929165,0.0917012139378521,0.106540498120107,0.0510653535494072,0.3,0.9803921568627451,0.02697094527583885,0.031335440623560876,0.02751036418135563,0.0917012139378521,0.02751036418135563,True
R3_intermediate,a100_mu030_g002,R3,14,0.0008813846079212,0.000892690557439,1.1305949517751185e-05,0.1821156709627921,0.2991465868354481,0.1170309158726559,0.0019554165037152,0.0155306298533218,0.0135752133496065,0.533361665958351,0.5615696887686062,0.0282080228102552,0.5003339335528488,0.5210152619019616,0.0206813283491127,0.0002124946876328,0.0033378439332431,0.0031253492456103,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,0.012478048097274324,0.0206813283491127,0.1170309158726559,0.0135752133496065,0.3,0.9803921568627451,0.00608274363209197,0.03442085760960467,0.006204398504733809,0.0206813283491127,0.006204398504733809,True
R3_intermediate,a100_mu030_g002,R3,15,0.0009826838199225,0.0024958058385901,0.0015131220186675,0.1867100277387066,0.2902802078207243,0.1035701800820176,0.0020449897750511,0.0243686868686868,0.0223236970936357,0.5261800872669575,0.677719506005752,0.1515394187387945,0.5001207065062824,0.5838617929148612,0.0837410864085788,0.002776675922253,4.229402808323465e-05,-0.0027343818941698,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,1.6699888228170137,0.0837410864085788,0.1035701800820176,0.0223236970936357,0.3,0.9803921568627451,0.02462973129664082,0.030461817671181644,0.02512232592257364,0.0837410864085788,0.02512232592257364,True
R3_intermediate,a100_mu030_g002,R3,16,0.0009051072345698,0.000918175930995,1.3068696425225085e-05,0.1788297866020162,0.3081020014308221,0.1292722148288058,0.001840942562592,0.0171636615811373,0.0153227190185452,0.5408341416100872,0.5640682203768194,0.0232340787667321,0.5041079424378849,0.5242242043292515,0.0201162618913666,0.026576139670223,0.0003571747477453,-0.0262189649224777,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,0.01442354065942013,0.0201162618913666,0.1292722148288058,0.0153227190185452,0.3,0.9803921568627451,0.005916547615107822,0.038021239655531114,0.00603487856740998,0.0201162618913666,0.00603487856740998,True
R3_intermediate,a100_mu030_g002,R3,17,0.0009775802927133,0.0023833169639234,0.00140573667121,0.2015640974793281,0.2936194976083212,0.092055400128993,0.0014550745725718,0.0336575377527514,0.0322024631801796,0.5153553015019054,0.6741836159417147,0.1588283144398092,0.4955890183367889,0.581641347725225,0.0860523293884361,0.0062766195920197,0.000130101045145,-0.0061465185468746,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,1.551470733875137,0.0860523293884361,0.092055400128993,0.0322024631801796,0.3,0.9803921568627451,0.025309508643657674,0.02707511768499794,0.02581569881653083,0.0860523293884361,0.02581569881653083,True
R3_intermediate,a100_mu030_g002,R3,18,0.0008745840546004,0.0009113005580502,3.671650344981949e-05,0.178303745741828,0.3186844520334079,0.1403807062915799,0.0015088645794039,0.014487870619946,0.012979006040542,0.5354090354090354,0.5647457038708558,0.0293366684618203,0.5010244668124819,0.5231569992402031,0.0221325324277211,0.0221815221815221,0.0016490192674882,-0.0205325029140339,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,0.0405229384132006,0.0221325324277211,0.1403807062915799,0.012979006040542,0.3,0.9803921568627451,0.00650956836109444,0.041288443026935254,0.00663975972831633,0.0221325324277211,0.00663975972831633,True
R3_intermediate,a100_mu030_g002,R3,19,0.0008646526149047,0.0024515388269601,0.0015868862120554,0.1918062499257402,0.2881504456425784,0.0963441957168382,0.0018063583815028,0.0459610027855153,0.0441546444040124,0.5188576411597995,0.6775641568561023,0.1587065156963027,0.4965164729740493,0.5861727634614151,0.0896562904873657,0.0041421408327883,0.0004658253578385,-0.0036763154749497,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,1.7514002205510748,0.0896562904873657,0.0963441957168382,0.0441546444040124,0.3,0.9803921568627451,0.02636949720216638,0.02833652815201123,0.02689688714620971,0.0896562904873657,0.02689688714620971,True
R3_intermediate,a100_mu030_g002,R3,20,0.0008985471495855,0.0009595255186364,6.097836905093559e-05,0.1781886873824669,0.3154570521789915,0.1372683647965246,0.0014809329877823,0.0204710144927536,0.0189900815049713,0.5343663090981327,0.5553093081518597,0.020942999053727,0.5007860767016381,0.5207414668506034,0.0199553901489653,0.0065554231227651,0.0047215263056465,-0.0018338968171186,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,0.06730005478233055,0.0199553901489653,0.1372683647965246,0.0189900815049713,0.3,0.9803921568627451,0.0058692323967544984,0.040373048469566054,0.005986617044689589,0.0199553901489653,0.005986617044689589,True
R3_intermediate,a100_mu030_g002,R3,21,0.0009742980291459,0.0020749509230225,0.0011006528938766,0.1907231614571935,0.291006380676328,0.1002832192191345,0.0016789791806581,0.0338006026464037,0.0321216234657456,0.52776176753122,0.66879760609358,0.14103583856236,0.4991400463390457,0.574377422495473,0.0752373761564272,0.0146013448607108,0.0002266956837141,-0.0143746491769966,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,1.2147586301029367,0.0752373761564272,0.1002832192191345,0.0321216234657456,0.3,0.9803921568627451,0.022128640046007998,0.029495064476216023,0.02257121284692816,0.0752373761564272,0.02257121284692816,True
R3_intermediate,a100_mu030_g002,R3,22,0.0008886784281825,0.0011194020791287,0.0002307236509462,0.1801996167352878,0.342102947882457,0.1619033311471692,0.0018608113137327,0.0228082679971489,0.0209474566834161,0.5389043271139341,0.5599179334141565,0.0210136063002224,0.5032944886298172,0.5268658004032568,0.0235713117734396,0.0903136165144898,0.0019584071621747,-0.0883552093523151,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,0.254642992095905,0.0235713117734396,0.1619033311471692,0.0209474566834161,0.3,0.9803921568627451,0.006932738756894,0.047618626807990935,0.00707139353203188,0.0235713117734396,0.00707139353203188,True
R3_intermediate,a100_mu030_g002,R3,23,0.000921395280003,0.0019784281923196,0.0010570329123165,0.1864768707752398,0.2698148172665444,0.0833379464913045,0.001346348030966,0.0413572343149807,0.0400108862840147,0.5297350343473994,0.6718470336578338,0.1421119993104344,0.4999177419100105,0.5795097251258494,0.0795919832158388,0.0054955839057899,8.730955603090758e-05,-0.005408274349759,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,1.1666165234134838,0.0795919832158388,0.0833379464913045,0.0400108862840147,0.3,0.9803921568627451,0.023409406828187877,0.02451116073273661,0.023877594964751638,0.0795919832158388,0.023877594964751638,True
R3_intermediate,a100_mu030_g002,R3,24,0.0008996903684738,0.0012700401206871,0.0003703497522132,0.175887449270238,0.3544346416956798,0.1785471924254418,0.0017825311942959,0.0261472785485592,0.0243647473542633,0.5481263776634827,0.5582810420231983,0.0101546643597155,0.5065388990273361,0.525383364476751,0.0188444654494149,0.002939015429831,9.507510933637572e-05,-0.0028439403204946,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,0.40874426457275814,0.0188444654494149,0.1785471924254418,0.0243647473542633,0.3,0.9803921568627451,0.005542489838063205,0.052513880125129926,0.005653339634824469,0.0188444654494149,0.005653339634824469,True
R3_intermediate,a100_mu030_g002,R3,25,0.0008953800762293,0.0022880847486373,0.001392704672408,0.1850242268043311,0.2778597100485234,0.0928354832441923,0.0016835016835016,0.0235664776307498,0.0218829759472481,0.5248780487804878,0.6768398359893477,0.1519617872088599,0.4988182300144329,0.5843053702167247,0.0854871402022917,0.025170731707317,0.0004649786532527,-0.0247057530540643,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,1.5370876953165744,0.0854871402022917,0.0928354832441923,0.0218829759472481,0.3,0.9803921568627451,0.02514327653008579,0.027304553895350674,0.02564614206068751,0.0854871402022917,0.02564614206068751,True
R3_intermediate,a100_mu030_g002,R3,26,0.0008624487554717,0.0011353118828967,0.000272863127425,0.1780508804591693,0.3312620909419361,0.1532112104827667,0.0014114326040931,0.0204802259887005,0.0190687933846074,0.5433186490455213,0.5585627624825011,0.0152441134369798,0.5037108632799526,0.5241678426001453,0.0204569793201926,0.0025697503671071,0.0016798880074661,-0.000889862359641,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,0.30115110832894254,0.0204569793201926,0.1532112104827667,0.0190687933846074,0.3,0.9803921568627451,0.006016758623586058,0.045062120730225495,0.00613709379605778,0.0204569793201926,0.00613709379605778,True
R3_intermediate,a100_mu030_g002,R3,27,0.0009028969673141,0.0020807460947703,0.0011778491274561,0.1937291892849748,0.2723694087628028,0.078640219477828,0.0016436554898093,0.040324658593146,0.0386810031033367,0.5220272904483431,0.6724600695208343,0.1504327790724912,0.4967391699274159,0.5812235801809847,0.0844844102535687,0.0056530214424951,0.001188014256171,-0.004465007186324,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,1.2999578709115958,0.0844844102535687,0.078640219477828,0.0386810031033367,0.3,0.9803921568627451,0.024848355956931967,0.02312947631700823,0.02534532307607061,0.0844844102535687,0.02534532307607061,True
R3_intermediate,a100_mu030_g002,R3,28,0.000920575741297,0.0011293147104484,0.0002087389691513,0.1797323732321393,0.3309087097901708,0.1511763365580315,0.0021428571428571,0.0238421955403087,0.0216993383974516,0.5389977392614921,0.5700625869262865,0.0310648476647944,0.5031312228586989,0.5285277970293027,0.0253965741706038,0.0114920874152223,0.0003477051460361,-0.0111443822691861,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,0.23037913735205345,0.0253965741706038,0.1511763365580315,0.0216993383974516,0.3,0.9803921568627451,0.0074695806384128816,0.04446362839942102,0.00761897225118114,0.0253965741706038,0.00761897225118114,True
R3_intermediate,a100_mu030_g002,R3,29,0.0009787046534961,0.0021344304011162,0.0011557257476201,0.1919956637576173,0.2749466980099898,0.0829510342523725,0.0034482758620689,0.0418144956918398,0.0383662198297708,0.5235792019347038,0.6766904519198097,0.1531112499851059,0.4997503860157211,0.5826407244460773,0.0828903384303561,0.0092704554615074,0.0004672103295956,-0.0088032451319118,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,1.2755409391683177,0.0828903384303561,0.0829510342523725,0.0383662198297708,0.3,0.9803921568627451,0.02437951130304591,0.024397363015403673,0.02486710152910683,0.0828903384303561,0.02486710152910683,True
R3_intermediate,a100_mu030_g002,R3,30,0.0009425301126338,0.001083234872127,0.0001407047594932,0.1735300483782048,0.328710892505806,0.1551808441276012,0.0017283097131005,0.0310132158590308,0.0292849061459302,0.5515320334261838,0.5646469248291571,0.0131148914029732,0.5075706966677526,0.5281011551641265,0.0205304584963739,0.001566852367688,0.0015489749430523,-1.7877424635630388e-05,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,0.15529175623108463,0.0205304584963739,0.1551808441276012,0.0292849061459302,0.3,0.9803921568627451,0.006038370145992322,0.04564142474341211,0.0061591375489121695,0.0205304584963739,0.0061591375489121695,True
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,1,0.0011355348461763,0.0236932864862352,0.0225577516400588,0.1717626993908132,0.1339769355893418,-0.0377857638014714,0.0026516407026847,0.003202810207666,0.0005511695049812,0.5496117342536669,0.7956020721006449,0.245990337846978,0.5089224381465227,0.6993510595669487,0.1904286214204259,0.01190681622088,0.0012052013954963,-0.0107016148253837,1.5,0.3,0.02,1.344666645930736,-0.8619757619031819,1.0160140139299303,19.53900651575294,0.1904286214204259,-0.0377857638014714,0.0005511695049812,0.44999999999999996,0.9803921568627451,0.08401262709724672,-0.01667018991241385,0.08569287963919164,0.28564293213063885,0.05712858642612777,True
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,2,0.0012018934855308,0.0117079039069967,0.0105060104214658,0.1654482256136862,0.1606262609814685,-0.0048219646322177,0.001850138760407,0.0112266112266112,0.0093764724662041,0.5632148377125193,0.7811097185826592,0.2178948808701398,0.515307520632601,0.6782098716284717,0.1629023509958707,0.0003091190108191,0.0012988492651247,0.0009897302543055,1.5,0.3,0.02,1.344666645930736,-0.8619757619031819,1.0160140139299303,9.100064995619993,0.1629023509958707,-0.0048219646322177,0.0093764724662041,0.44999999999999996,0.9803921568627451,0.07186868426288412,-0.0021273373377431026,0.07330605794814181,0.24435352649380604,0.048870705298761204,True
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,3,0.0014777358376686,0.0055034197636204,0.0040256839259518,0.1569721343959361,0.1868708414846466,0.0298987070887105,0.0024785939612438,0.0491314078652882,0.0466528139040444,0.6322055137844611,0.7501938658181138,0.1179883520336526,0.5590774869102212,0.6441151208920375,0.0850376339818163,0.016469745793054,0.0015776666577532,-0.0148920791353007,1.5,0.3,0.02,1.344666645930736,-0.8619757619031819,1.0160140139299303,3.4869549818010617,0.0850376339818163,0.0298987070887105,0.0466528139040444,0.44999999999999996,0.9803921568627451,0.03751660322727189,0.013190606068548749,0.03826693529181733,0.12755645097272444,0.02551129019454489,True
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,4,0.0011859588504657,0.0039050300854755,0.0027190712350098,0.1915601844203802,0.2267653367271478,0.0352051523067676,0.0020300446609825,0.0224578203374373,0.0204277756764547,0.5052113491603938,0.700277104260478,0.1950657551000841,0.4929105918160512,0.5995009346626274,0.1065903428465762,0.0176606832657788,0.0011430550744717,-0.016517628191307,1.5,0.3,0.02,1.344666645930736,-0.8619757619031819,1.0160140139299303,2.355197070407784,0.1065903428465762,0.0352051523067676,0.0204277756764547,0.44999999999999996,0.9803921568627451,0.04702515125584243,0.015531684841220998,0.04796565428095929,0.1598855142698643,0.03197710285397286,True
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,5,0.0010606084552553,0.0031755352372314,0.002114926781976,0.1870476608693178,0.265959075783319,0.0789114149140012,0.0018885741265344,0.0105331599479843,0.0086445858214499,0.5047652665019414,0.6516095287908326,0.1468442622888911,0.4924257717203545,0.5736962619473944,0.0812704902270399,0.0384751147193787,0.061385573676953,0.0229104589575743,1.5,0.3,0.02,1.344666645930736,-0.8619757619031819,1.0160140139299303,1.8319010171202394,0.0812704902270399,0.0789114149140012,0.0086445858214499,0.44999999999999996,0.9803921568627451,0.035854628041341124,0.034813859520882874,0.03657172060216795,0.12190573534055985,0.02438114706811197,True
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,6,0.0010840557367141,0.0041498192009546,0.0030657634642404,0.2046843253629013,0.2796170658728079,0.0749327405099065,0.0016216216216216,0.0091007065022153,0.0074790848805936,0.4947175011483693,0.6778037290685246,0.1830862279201552,0.48950228575261,0.580544234280006,0.091041948527396,0.1221864951768488,0.0003562804322869,-0.1218302147445619,1.5,0.3,0.02,1.344666645930736,-0.8619757619031819,1.0160140139299303,2.6554939188697593,0.091041948527396,0.0749327405099065,0.0074790848805936,0.44999999999999996,0.9803921568627451,0.040165565526792346,0.03305856198966463,0.040968876837328194,0.136562922791094,0.0273125845582188,True
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,7,0.0011236487122955,0.0036133126796558,0.0024896639673602,0.2060837718899253,0.2564555451113224,0.0503717732213971,0.002020202020202,0.0340250965250965,0.0320048945048945,0.4956736711990111,0.6822937150947849,0.1866200438957737,0.4901618325082045,0.5921219515519309,0.1019601190437263,0.0008240626287597,0.0008259262172579,1.863588498139169e-06,1.5,0.3,0.02,1.344666645930736,-0.8619757619031819,1.0160140139299303,2.156489762654354,0.1019601190437263,0.0503717732213971,0.0320048945048945,0.44999999999999996,0.9803921568627451,0.04498240546046748,0.022222841127086952,0.04588205356967683,0.15294017856558945,0.03058803571311789,True
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,8,0.0011731902136941,0.0046199583309477,0.0034467681172536,0.1993252250237832,0.2545957615081251,0.0552705364843418,0.0023663038334122,0.0411418005316075,0.0387754966981953,0.4983701557406736,0.7040717065036132,0.2057015507629395,0.4904391649727309,0.609015458031021,0.11857629305829,0.0242665700833031,0.0001042245692051,-0.024162345514098,1.5,0.3,0.02,1.344666645930736,-0.8619757619031819,1.0160140139299303,2.9855114009550303,0.11857629305829,0.0552705364843418,0.0387754966981953,0.44999999999999996,0.9803921568627451,0.05231307046689264,0.0243840602136802,0.053359331876230494,0.177864439587435,0.035572887917487,True
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,9,0.0010524649120733,0.0036073084460092,0.0025548435339359,0.1833302426733089,0.2829194519144819,0.0995892092411729,0.0014097744360902,0.0423854115327747,0.0409756370966845,0.4990958408679927,0.671752215348604,0.1726563744806112,0.4899285677731512,0.5887333108302952,0.0988047430571439,0.0687160940325497,0.0011285738170874,-0.0675875202154622,1.5,0.3,0.02,1.344666645930736,-0.8619757619031819,1.0160140139299303,2.2129468066159053,0.0988047430571439,0.0995892092411729,0.0409756370966845,0.44999999999999996,0.9803921568627451,0.04359032781932819,0.04393641584169392,0.04446213437571475,0.14820711458571584,0.029641422917143168,True
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,10,0.0012350369990573,0.004124575488149,0.0028895384890917,0.1935712603200441,0.2583586587409042,0.0647873984208601,0.0012847965738758,0.041539544707815,0.0402547481339392,0.4993564993564993,0.697386071130769,0.1980295717742696,0.4904280067297697,0.6032145482199995,0.1127865414902298,0.0804375804375804,3.625421455244172e-05,-0.080401326223028,1.5,0.3,0.02,1.344666645930736,-0.8619757619031819,1.0160140139299303,2.5028518917470652,0.1127865414902298,0.0647873984208601,0.0402547481339392,0.44999999999999996,0.9803921568627451,0.04975876830451314,0.028582675773908866,0.05075394367060341,0.1691798122353447,0.03383596244706894,True
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,11,0.0012525914165788,0.0031943552574398,0.0019417638408609,0.2057903959319353,0.2812476074787667,0.0754572115468314,0.0009319664492078,0.0320271745723644,0.0310952081231566,0.4976576576576577,0.6764860175134175,0.1788283598557598,0.4896998404400619,0.5842751451502227,0.0945753047101608,0.1466666666666666,0.0004438884629353,-0.1462227782037313,1.5,0.3,0.02,1.344666645930736,-0.8619757619031819,1.0160140139299303,1.681911253569227,0.0945753047101608,0.0754572115468314,0.0310952081231566,0.44999999999999996,0.9803921568627451,0.04172439913683564,0.033289946270660904,0.042558887119572356,0.1418629570652412,0.02837259141304824,True
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,12,0.0013125430623167,0.0035483677993542,0.0022358247370375,0.207170073131966,0.2941238153061979,0.0869537421742318,0.0015205271160669,0.0418809698750918,0.0403604427590249,0.4980015987210232,0.6714604512769651,0.1734588525559419,0.4903440951343118,0.5804305514510426,0.0900864563167307,0.014388489208633,4.132572939912389e-05,-0.0143471634792339,1.5,0.3,0.02,1.344666645930736,-0.8619757619031819,1.0160140139299303,1.9366200498226358,0.0900864563167307,0.0869537421742318,0.0403604427590249,0.44999999999999996,0.9803921568627451,0.03974402484561648,0.038361945076866966,0.04053890534252881,0.13512968447509605,0.027025936895019212,True
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,13,0.0012026010196811,0.0026511453835925,0.0014485443639113,0.2027396061178353,0.2651884020321993,0.062448795914364,0.001596593932943,0.025424764698692,0.023828170765749,0.4973661106233538,0.660462733714676,0.1630966230913221,0.4899086631030875,0.5676244406614396,0.077715777558352,0.0408252853380158,0.0006403141808247,-0.040184971157191,1.5,0.3,0.02,1.344666645930736,-0.8619757619031819,1.0160140139299303,1.2546958675863102,0.077715777558352,0.062448795914364,0.023828170765749,0.44999999999999996,0.9803921568627451,0.034286372452214116,0.027550939373984114,0.0349720999012584,0.116573666337528,0.0233147332675056,True
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,14,0.0012438954112224,0.0030588312193661,0.0018149358081437,0.2142228645470459,0.3041523604288347,0.0899294958817888,0.00177304964539,0.0324446680080482,0.0306716183626582,0.4955,0.6435855646100116,0.1480855646100116,0.4895956315635069,0.5588941147131067,0.0692984831495997,0.1715,0.0005122235157159,-0.170987776484284,1.5,0.3,0.02,1.344666645930736,-0.8619757619031819,1.0160140139299303,1.5720557237636403,0.0692984831495997,0.0899294958817888,0.0306716183626582,0.44999999999999996,0.9803921568627451,0.030572860213058686,0.03967477759490682,0.031184317417319862,0.10394772472439956,0.02078954494487991,True
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,15,0.0012487270079485,0.0026381188627593,0.0013893918548107,0.2000219077276526,0.256851685464853,0.0568297777372004,0.0019342359767891,0.0305210918114143,0.0285868558346252,0.4983940042826552,0.660988891309083,0.1625948870264277,0.4912588692298308,0.5727670949608779,0.0815082257310469,0.1161670235546038,0.0007405793944674,-0.1154264441601364,1.5,0.3,0.02,1.344666645930736,-0.8619757619031819,1.0160140139299303,1.2034593224207324,0.0815082257310469,0.0568297777372004,0.0285868558346252,0.44999999999999996,0.9803921568627451,0.03595951135193245,0.025071960766411938,0.0366787015789711,0.12226233859657035,0.02445246771931407,True
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,16,0.0010977353122715,0.0027940037330635,0.001696268420792,0.2055024624916653,0.2638796425822482,0.0583771800905828,0.0018393623543838,0.0375124626121635,0.0356731002577797,0.4976177871889888,0.6637773325202544,0.1661595453312655,0.4902034547303797,0.5760703569735268,0.0858669022431471,0.0550555849655902,0.0002177890060109,-0.0548377959595792,1.5,0.3,0.02,1.344666645930736,-0.8619757619031819,1.0160140139299303,1.4692687575947816,0.0858669022431471,0.0583771800905828,0.0356731002577797,0.44999999999999996,0.9803921568627451,0.03788245687197665,0.025754638275257112,0.03864010600941619,0.12880035336472065,0.025760070672944127,True
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,17,0.0011346250095305,0.0025380901606023,0.0014034651510718,0.205761459167397,0.2556563827527806,0.0498949235853835,0.0017688679245283,0.0342651036970243,0.032496235772496,0.4968795007201152,0.6559309448672731,0.1590514441471578,0.4902709629237546,0.5743327818567833,0.0840618189330286,0.1012962073931829,0.0016706886950064,-0.0996255186981764,1.5,0.3,0.02,1.344666645930736,-0.8619757619031819,1.0160140139299303,1.2156492885011925,0.0840618189330286,0.0498949235853835,0.032496235772496,0.44999999999999996,0.9803921568627451,0.037086096588100845,0.02201246628766919,0.03782781851986287,0.12609272839954289,0.02521854567990858,True
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,18,0.0011389239003655,0.0025315855945054,0.0013926616941399,0.1946031855543656,0.3046467963638802,0.1100436108095145,0.0017974835230677,0.0329654782116581,0.0311679946885904,0.4971126082771896,0.6162797566306338,0.1191671483534442,0.4906367099119226,0.5469667267187452,0.0563300168068226,0.046679499518768,0.001713036800756,-0.0449664627180119,1.5,0.3,0.02,1.344666645930736,-0.8619757619031819,1.0160140139299303,1.2062915821679872,0.0563300168068226,0.1100436108095145,0.0311679946885904,0.44999999999999996,0.9803921568627451,0.024851478003009967,0.048548651827726975,0.025348507563070166,0.0844950252102339,0.016899005042046777,True
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,19,0.0011294027621798,0.0026826087198799,0.0015532059577,0.1962240309320864,0.2732409289449212,0.0770168980128348,0.0016741071428571,0.0205874639391555,0.0189133567962983,0.4993282579489476,0.6459180175326902,0.1465897595837426,0.490492953421365,0.5661345160371615,0.0756415626157964,0.0479175996417375,4.897399480875655e-05,-0.0478686256469288,1.5,0.3,0.02,1.344666645930736,-0.8619757619031819,1.0160140139299303,1.3453513369618553,0.0756415626157964,0.0770168980128348,0.0189133567962983,0.44999999999999996,0.9803921568627451,0.03337127762461605,0.033978043240956525,0.03403870317710837,0.11346234392369459,0.022692468784738917,True
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,20,0.0011282541794345,0.0026233900352699,0.0014951358558353,0.1998414910372924,0.3440940129590764,0.1442525219217839,0.001729106628242,0.0307515447621784,0.0290224381339364,0.4962049335863377,0.6032786885245902,0.1070737549382524,0.4904171252461227,0.5433345060580457,0.0529173808119229,0.0730550284629981,0.0001855861429013,-0.0728694423200967,1.5,0.3,0.02,1.344666645930736,-0.8619757619031819,1.0160140139299303,1.2950523480905578,0.0529173808119229,0.1442525219217839,0.0290224381339364,0.44999999999999996,0.9803921568627451,0.023345903299377746,0.06364081849490465,0.023812821365365302,0.07937607121788434,0.01587521424357687,True
