regime_id,cycle,next_cycle,memory_coordinate,hot_excitation_coordinate,next_memory_coordinate,next_hot_excitation_coordinate,delta_memory_coordinate,delta_hot_excitation_coordinate,step_length,signed_area_increment
R3,14,15,-0.1693934995869139,-0.5844092861680755,-0.1807365732073469,0.8498270508080275,-0.011343073620432992,1.4342363369761029,1.4342811912668267,-0.1247896549562838
R3,15,16,-0.1807365732073469,0.8498270508080275,0.031373060361619,-0.5972612042763141,0.2121096335689659,-1.4470882550843416,1.4625508246402261,0.04064263400432866
R3,16,17,0.031373060361619,-0.5972612042763141,-0.421809520373968,0.9023941517183424,-0.45318258073558704,1.4996553559946566,1.5666335366784494,-0.11180979796096951
R3,17,18,-0.421809520373968,0.9023941517183424,-0.1326590902917286,-0.5514029809433476,0.2891504300822394,-1.4537971326616899,1.4822732791736128,0.17614890708801054
R3,18,19,-0.1326590902917286,-0.5514029809433476,-0.3724715663035962,0.9843629401215384,-0.2398124760118676,1.535765921064886,1.5543767200891874,-0.16798331206492761
R3,19,20,-0.3724715663035962,0.9843629401215384,-0.1453407675049511,-0.6009200844503769,0.2271307987986451,-1.5852830245719152,1.60147140709998,0.1834468551496079
R3,20,21,-0.1453407675049511,-0.6009200844503769,-0.2329049104455833,0.6564179636489694,-0.08756414294063222,1.2573380480993464,1.2603834520998765,-0.11768076454732285
R3,21,22,-0.2329049104455833,0.6564179636489694,-0.0119003731934355,-0.5186792648679638,0.2210045372521478,-1.1750972285169332,1.1956991686683627,0.0643072832361759
R3,22,23,-0.0119003731934355,-0.5186792648679638,-0.1915337136026487,0.755459505672826,-0.1796333404092132,1.2741387705407898,1.2867391901942553,-0.054167407909443945
R3,23,24,-0.1915337136026487,0.755459505672826,0.1606930505141211,-0.6261870474196362,0.3522267641167698,-1.3816465530924622,1.4258369089879994,-0.0007305809521478066
R3,24,25,0.1606930505141211,-0.6261870474196362,-0.2500246254213409,0.889539442265288,-0.41071767593546205,1.515726489684924,1.5703871499914948,-0.0068096877222754565
R3,25,26,-0.2500246254213409,0.889539442265288,0.0102495762910281,-0.5895118989808145,0.26027420171236904,-1.4790513412461026,1.5017774569219322,0.06913754467336242
R3,26,27,0.0102495762910281,-0.5895118989808145,-0.3606247205222571,0.8667332696301759,-0.3708742968132852,1.4562451686109905,1.5027300939089496,-0.10185445752172727
R3,27,28,-0.3606247205222571,0.8667332696301759,-0.0205856487778998,-0.4771653464025627,0.34003907174435727,-1.3438986160327386,1.386250359959367,0.09495994318102885
R3,28,29,-0.0205856487778998,-0.4771653464025627,-0.2004365721297747,0.8304775686418375,-0.1798509233518749,1.3076429150444002,1.3199531612509356,-0.05636865295901562
R3,29,30,-0.2004365721297747,0.8304775686418375,0.2155817561689443,-0.5878406825389264,0.416018328298719,-1.418318251180764,1.4780723632870352,-0.0306055206700964
R5,1,2,1.091518080356778,2.792244738571154,1.564727395991815,2.09610896351897,0.473209315635037,-0.6961357750521842,0.8417434726276678,-1.0405805033387134
R5,2,3,1.564727395991815,2.09610896351897,4.808593991726723,0.1269204649767168,3.243866595734908,-1.9691884985422532,3.7947824487993875,-4.94037051966038
R5,3,4,4.808593991726723,0.1269204649767168,-0.0951470661963391,0.6719856502936357,-4.903741057923062,0.5450651853169188,4.933940860955364,1.6216911352056806
