regime_id,cycle,memory_coordinate,hot_excitation_coordinate,overload_number,overload_response_asinh,lyapunov_storage,map_predicted_storage_next,observed_next_storage,storage_drop_map,storage_drop_observed,euclidean_state_energy,storage_anisotropy,dissipativity_margin
R5,7,-0.2988622905098283,0.5548878965497543,2.156489762654354,0.9356332875334834,0.5180085744830198,0.12078932805682803,1.4999602522767366,0.39721924642619183,-0.9819516777937167,0.3972192464261919,1.7215577037493228,0.5802518650226738
R5,8,-0.2783087101875618,0.9751087618403792,2.9855114009550303,1.1907380734312836,1.4999602522767366,0.47166741669259526,0.4035235210183677,1.0282928355841414,1.096436731258369,1.0282928355841416,1.7215577037493228,0.5802518650226738
R5,9,-0.3161499364998429,0.47508885097905,2.2129468066159053,0.9546944057688772,0.4035235210183677,0.07786332234491908,1.0901290753690926,0.32566019867344864,-0.686605554350725,0.3256601986734487,1.7215577037493228,0.5802518650226738
R5,10,-0.2791356665388468,0.8286867027300477,2.5028518917470652,1.0484834842658932,1.0901290753690926,0.3254907037534079,0.2822671571803662,0.7646383716156848,0.8078619181887264,0.7646383716156848,1.7215577037493228,0.5802518650226738
R5,11,-0.3331013079181786,0.3681269089396388,1.681911253569227,0.7643307776233655,0.2822671571803662,0.03579325475811187,0.15926069137470192,0.24647390242225434,0.1230064658056643,0.24647390242225437,1.7215577037493228,0.5802518650226738
R5,12,-0.2853544975010235,0.2546045207898546,1.936620049822636,0.8587869359058276,0.15926069137470192,0.013010040124008781,0.125207536919597,0.14625065125069314,0.03405315445510493,0.14625065125069314,1.7215577037493228,0.5802518650226738
R5,13,-0.317625105429816,-0.0582483253299479,1.2546958675863102,0.5921336789255349,0.125207536919597,0.020928961916551785,0.29226128891279746,0.1042785750030452,-0.16705375199320047,0.10427857500304516,1.7215577037493228,0.5802518650226738
R5,14,-0.340824404881327,-0.2711205988600444,1.5720557237636403,0.7217206324999331,0.29226128891279746,0.10259363482385767,0.050202791517462285,0.1896676540889398,0.24205849739533516,0.18966765408893982,1.7215577037493228,0.5802518650226738
R5,15,-0.2175590344596249,0.0376621924163661,1.2034593224207324,0.5703075049787194,0.050202791517462285,0.0014524173048506314,0.11013196686740322,0.04875037421261166,-0.05992917534994093,0.04875037421261164,1.7215577037493228,0.5802518650226738
R5,16,-0.2957775968800007,0.1478925507305779,1.4692687575947816,0.6808093292651544,0.11013196686740322,0.0007753734896984319,0.09518398416238276,0.10935659337770479,0.014947982705020457,0.10935659337770476,1.7215577037493228,0.5802518650226738
