perm,run,tag,regime_id,cycle,null_beta1_birth_area_delta,overload_asinh,beta1_birth_area_delta
4,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,13,-0.015191681797868617,0.1362862769966009,0.0316565511993115
5,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,13,-0.016702273141836033,0.1362862769966009,0.0316565511993115
6,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,13,-0.009954370179698968,0.1362862769966009,0.0316565511993115
7,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,13,-0.009968291331706125,0.1362862769966009,0.0316565511993115
8,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,13,-0.015168936934496668,0.1362862769966009,0.0316565511993115
9,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,13,-0.008276483956752123,0.1362862769966009,0.0316565511993115
10,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,13,-0.017830651340868253,0.1362862769966009,0.0316565511993115
11,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,13,-0.00998252533322036,0.1362862769966009,0.0316565511993115
12,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,13,-0.012117914742977687,0.1362862769966009,0.0316565511993115
13,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,13,-0.013397172279062841,0.1362862769966009,0.0316565511993115
14,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,13,-0.013616046246832991,0.1362862769966009,0.0316565511993115
15,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,13,-0.013611945114459179,0.1362862769966009,0.0316565511993115
16,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,13,-0.00840869140668482,0.1362862769966009,0.0316565511993115
17,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,13,-0.014326879796812686,0.1362862769966009,0.0316565511993115
18,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,13,-0.01517130498943331,0.1362862769966009,0.0316565511993115
19,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,13,-0.01285696483282156,0.1362862769966009,0.0316565511993115
20,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,13,-0.010356606168875848,0.1362862769966009,0.0316565511993115
21,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,13,-0.009333048677277689,0.1362862769966009,0.0316565511993115
22,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,13,-0.013714665000898851,0.1362862769966009,0.0316565511993115
23,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,13,-0.014780768877668438,0.1362862769966009,0.0316565511993115
24,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,13,-0.01022886202028861,0.1362862769966009,0.0316565511993115
0,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,14,-0.003948811679947151,0.1944705161829051,0.0362188641571171
1,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,14,-0.00992592031856071,0.1944705161829051,0.0362188641571171
2,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,14,-0.004493410305696388,0.1944705161829051,0.0362188641571171
3,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,14,-0.006336721209076357,0.1944705161829051,0.0362188641571171
4,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,14,-0.007688763533071019,0.1944705161829051,0.0362188641571171
5,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,14,-0.006846081156564154,0.1944705161829051,0.0362188641571171
6,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,14,-0.0034910060160326384,0.1944705161829051,0.0362188641571171
7,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,14,-0.007226769750770634,0.1944705161829051,0.0362188641571171
8,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,14,-0.004778729543330196,0.1944705161829051,0.0362188641571171
9,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,14,-0.007093887380639985,0.1944705161829051,0.0362188641571171
10,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,14,-0.004178540332935632,0.1944705161829051,0.0362188641571171
11,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,14,-0.006765340491633909,0.1944705161829051,0.0362188641571171
12,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,14,-0.0056038709092331995,0.1944705161829051,0.0362188641571171
13,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,14,-0.007971082775063643,0.1944705161829051,0.0362188641571171
14,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,14,-0.007245239874582421,0.1944705161829051,0.0362188641571171
15,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,14,-0.010554292032629309,0.1944705161829051,0.0362188641571171
16,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,14,-0.008485336957843426,0.1944705161829051,0.0362188641571171
17,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,14,-0.007687769439824799,0.1944705161829051,0.0362188641571171
18,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,14,-0.008049538772696985,0.1944705161829051,0.0362188641571171
19,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,14,-0.003224757467342021,0.1944705161829051,0.0362188641571171
20,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,14,-0.0058053879977825185,0.1944705161829051,0.0362188641571171
21,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,14,-0.011983315779955706,0.1944705161829051,0.0362188641571171
22,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,14,-0.004938953588680406,0.1944705161829051,0.0362188641571171
23,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,14,-0.006056643443540954,0.1944705161829051,0.0362188641571171
24,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,14,-0.00710147526359034,0.1944705161829051,0.0362188641571171
0,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,15,-0.00753617140043128,0.1491141403161396,0.037871056954705
1,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,15,-0.006627109570941148,0.1491141403161396,0.037871056954705
2,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,15,-0.0045802140434836325,0.1491141403161396,0.037871056954705
3,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,15,-0.007945543348848283,0.1491141403161396,0.037871056954705
4,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,15,-0.008898461051716433,0.1491141403161396,0.037871056954705
5,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,15,-0.007422200845128901,0.1491141403161396,0.037871056954705
6,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,15,-0.00875046011849856,0.1491141403161396,0.037871056954705
7,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,15,-0.007547652425897833,0.1491141403161396,0.037871056954705
8,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,15,-0.006092363353897401,0.1491141403161396,0.037871056954705
9,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,15,-0.005855016796403323,0.1491141403161396,0.037871056954705
10,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,15,-0.004278207953048174,0.1491141403161396,0.037871056954705
11,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,15,-0.004549905712890934,0.1491141403161396,0.037871056954705
12,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,15,-0.005854538668166653,0.1491141403161396,0.037871056954705
13,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,15,-0.006930586550644269,0.1491141403161396,0.037871056954705
14,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,15,-0.009391701844275568,0.1491141403161396,0.037871056954705
15,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,15,-0.005310267244977296,0.1491141403161396,0.037871056954705
16,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,15,-0.010442127354705288,0.1491141403161396,0.037871056954705
17,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,15,-0.0036634534997797563,0.1491141403161396,0.037871056954705
18,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,15,-0.0071378372925176015,0.1491141403161396,0.037871056954705
19,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,15,-0.0053741309239023205,0.1491141403161396,0.037871056954705
20,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,15,-0.008041059403888995,0.1491141403161396,0.037871056954705
21,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,15,-0.013587674061535715,0.1491141403161396,0.037871056954705
22,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,15,-0.006129494750721831,0.1491141403161396,0.037871056954705
23,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,15,-0.008922254033065735,0.1491141403161396,0.037871056954705
24,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,15,-0.011018306961785906,0.1491141403161396,0.037871056954705
0,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,16,-0.008734537786595553,0.1860566149375025,0.0375805001400376
1,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,16,-0.012893589896901203,0.1860566149375025,0.0375805001400376
2,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,16,-0.009403379987399207,0.1860566149375025,0.0375805001400376
3,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,16,-0.010092148745755147,0.1860566149375025,0.0375805001400376
4,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,16,-0.011619250776020829,0.1860566149375025,0.0375805001400376
5,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,16,-0.007779435489442987,0.1860566149375025,0.0375805001400376
6,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,16,-0.010237499876494138,0.1860566149375025,0.0375805001400376
7,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,16,-0.011260911204610091,0.1860566149375025,0.0375805001400376
8,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,16,-0.010451564819347892,0.1860566149375025,0.0375805001400376
9,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,16,-0.009639129802833601,0.1860566149375025,0.0375805001400376
10,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,16,-0.006661219922085959,0.1860566149375025,0.0375805001400376
11,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,16,-0.011617591374204095,0.1860566149375025,0.0375805001400376
12,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,16,-0.009557441689049206,0.1860566149375025,0.0375805001400376
13,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,16,-0.009248343043245455,0.1860566149375025,0.0375805001400376
14,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,16,-0.00884812344801017,0.1860566149375025,0.0375805001400376
15,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,16,-0.011221504415730554,0.1860566149375025,0.0375805001400376
16,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,16,-0.009574087172744106,0.1860566149375025,0.0375805001400376
17,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,16,-0.008904642504623472,0.1860566149375025,0.0375805001400376
18,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,16,-0.007929602477605158,0.1860566149375025,0.0375805001400376
19,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,16,-0.009855253995127156,0.1860566149375025,0.0375805001400376
20,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,16,-0.00883719589330706,0.1860566149375025,0.0375805001400376
21,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,16,-0.012790890682271239,0.1860566149375025,0.0375805001400376
22,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,16,-0.006744945031813998,0.1860566149375025,0.0375805001400376
23,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,16,-0.007782363445498486,0.1860566149375025,0.0375805001400376
24,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,16,-0.009697400635175824,0.1860566149375025,0.0375805001400376
0,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,17,-0.006953308278283943,0.1786037172157012,0.0367305044010293
1,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,17,-0.006346885450138229,0.1786037172157012,0.0367305044010293
2,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,17,-0.009674879883165954,0.1786037172157012,0.0367305044010293
3,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,17,-0.0067291278543618605,0.1786037172157012,0.0367305044010293
4,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,17,-0.007029338025816956,0.1786037172157012,0.0367305044010293
5,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,17,-0.008079061797892861,0.1786037172157012,0.0367305044010293
6,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,17,-0.008395079461642307,0.1786037172157012,0.0367305044010293
7,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,17,-0.0094975849597696,0.1786037172157012,0.0367305044010293
8,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,17,-0.008426557279953728,0.1786037172157012,0.0367305044010293
9,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,17,-0.006458719542300317,0.1786037172157012,0.0367305044010293
10,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,17,-0.0068950475913377995,0.1786037172157012,0.0367305044010293
11,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,17,-0.002620181481013617,0.1786037172157012,0.0367305044010293
12,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,17,-0.009903385547898658,0.1786037172157012,0.0367305044010293
13,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,17,-0.006997219383963693,0.1786037172157012,0.0367305044010293
14,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,17,-0.00618845654801603,0.1786037172157012,0.0367305044010293
15,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,17,-0.008253285980269198,0.1786037172157012,0.0367305044010293
16,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,17,-0.006415097535155956,0.1786037172157012,0.0367305044010293
17,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,17,-0.005878636868904441,0.1786037172157012,0.0367305044010293
18,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,17,-0.007838691810204412,0.1786037172157012,0.0367305044010293
19,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,17,-0.009916510879656393,0.1786037172157012,0.0367305044010293
20,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,17,-0.003668198830554692,0.1786037172157012,0.0367305044010293
21,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,17,-0.005774270361397549,0.1786037172157012,0.0367305044010293
22,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,17,-0.0120776655109876,0.1786037172157012,0.0367305044010293
23,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,17,-0.004572736269267075,0.1786037172157012,0.0367305044010293
24,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,17,-0.008588686543401114,0.1786037172157012,0.0367305044010293
0,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,18,-0.008113690716591626,0.1299006232856627,0.0354479809134016
1,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,18,-0.005932005756192016,0.1299006232856627,0.0354479809134016
2,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,18,-0.006087974873153157,0.1299006232856627,0.0354479809134016
3,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,18,-0.0067580784401963245,0.1299006232856627,0.0354479809134016
4,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,18,-0.0061157077380109,0.1299006232856627,0.0354479809134016
5,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,18,-0.005036924110256358,0.1299006232856627,0.0354479809134016
6,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,18,-0.004271443222774729,0.1299006232856627,0.0354479809134016
7,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,18,-0.004879000364578223,0.1299006232856627,0.0354479809134016
8,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,18,-0.002091333220157643,0.1299006232856627,0.0354479809134016
9,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,18,-0.003104477677067896,0.1299006232856627,0.0354479809134016
10,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,18,-0.006007759267966761,0.1299006232856627,0.0354479809134016
11,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,18,-0.006953475407110388,0.1299006232856627,0.0354479809134016
12,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,18,-0.0007112312332879789,0.1299006232856627,0.0354479809134016
13,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,18,-0.004454481233922003,0.1299006232856627,0.0354479809134016
14,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,18,-0.006852798346371425,0.1299006232856627,0.0354479809134016
15,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,18,-0.005075611775714972,0.1299006232856627,0.0354479809134016
16,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,18,-0.0020436413415411137,0.1299006232856627,0.0354479809134016
17,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,18,-0.003616102067020288,0.1299006232856627,0.0354479809134016
18,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,18,-0.00567653183435457,0.1299006232856627,0.0354479809134016
19,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,18,-0.0033559350027874135,0.1299006232856627,0.0354479809134016
20,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,18,-0.008682460385928126,0.1299006232856627,0.0354479809134016
21,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,18,0.00015370765701072653,0.1299006232856627,0.0354479809134016
22,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,18,-0.004821238496193425,0.1299006232856627,0.0354479809134016
23,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,18,-0.0006515974570013849,0.1299006232856627,0.0354479809134016
24,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,18,-0.004306987590574407,0.1299006232856627,0.0354479809134016
0,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,19,-0.005953518473098107,0.2152393332273179,0.0372726601562846
1,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,19,-0.005630122828112372,0.2152393332273179,0.0372726601562846
2,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,19,-0.006908018817093742,0.2152393332273179,0.0372726601562846
3,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,19,-0.0055366792038884505,0.2152393332273179,0.0372726601562846
4,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,19,-0.0033327867864590965,0.2152393332273179,0.0372726601562846
5,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,19,-0.007263569336584674,0.2152393332273179,0.0372726601562846
6,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,19,-0.005558243634571969,0.2152393332273179,0.0372726601562846
7,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,19,-0.007543245740360471,0.2152393332273179,0.0372726601562846
8,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,19,-0.01041496063285785,0.2152393332273179,0.0372726601562846
9,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,19,-0.006593094240128272,0.2152393332273179,0.0372726601562846
10,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,19,-0.0043185797469899034,0.2152393332273179,0.0372726601562846
11,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,19,-0.006549647975159223,0.2152393332273179,0.0372726601562846
12,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,19,-0.004159292195916431,0.2152393332273179,0.0372726601562846
13,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,19,-0.006161925791647538,0.2152393332273179,0.0372726601562846
14,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,19,-0.008838770806809282,0.2152393332273179,0.0372726601562846
15,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,19,-0.006333002791845732,0.2152393332273179,0.0372726601562846
16,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,19,-0.004397156416667325,0.2152393332273179,0.0372726601562846
17,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,19,-0.005738579336634575,0.2152393332273179,0.0372726601562846
18,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,19,-0.009858813708446601,0.2152393332273179,0.0372726601562846
19,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,19,-0.008474848794283452,0.2152393332273179,0.0372726601562846
20,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,19,-0.008608885546198097,0.2152393332273179,0.0372726601562846
21,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,19,-0.00774922530834854,0.2152393332273179,0.0372726601562846
22,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,19,-0.007474247852859162,0.2152393332273179,0.0372726601562846
23,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,19,-0.007202172571001475,0.2152393332273179,0.0372726601562846
24,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,19,-0.009331577725010587,0.2152393332273179,0.0372726601562846
0,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,20,-0.006369921863607353,0.2428785798548625,0.0437499107641129
1,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,20,-0.0001321273062533379,0.2428785798548625,0.0437499107641129
2,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,20,-0.006314804772052263,0.2428785798548625,0.0437499107641129
3,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,20,-0.00047639207254074334,0.2428785798548625,0.0437499107641129
4,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,20,0.004405615674424934,0.2428785798548625,0.0437499107641129
5,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,20,-0.0017352181379028941,0.2428785798548625,0.0437499107641129
6,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,20,0.00011584107547646383,0.2428785798548625,0.0437499107641129
7,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,20,0.0004497799800310398,0.2428785798548625,0.0437499107641129
8,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,20,-0.0006279000272075286,0.2428785798548625,0.0437499107641129
9,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,20,0.00011137312420045342,0.2428785798548625,0.0437499107641129
10,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,20,-8.092492675526586e-05,0.2428785798548625,0.0437499107641129
11,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,20,-0.003894599360234119,0.2428785798548625,0.0437499107641129
12,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,20,-0.0001970261502237669,0.2428785798548625,0.0437499107641129
13,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,20,0.0010632824963615617,0.2428785798548625,0.0437499107641129
14,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,20,-0.002146900654567463,0.2428785798548625,0.0437499107641129
15,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,20,0.00204826727285623,0.2428785798548625,0.0437499107641129
16,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,20,0.0013824734027066965,0.2428785798548625,0.0437499107641129
17,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,20,0.00043085136235604393,0.2428785798548625,0.0437499107641129
18,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,20,-0.0012186434260474388,0.2428785798548625,0.0437499107641129
19,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,20,0.0023610830354253154,0.2428785798548625,0.0437499107641129
20,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,20,0.0027923283128591936,0.2428785798548625,0.0437499107641129
21,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,20,-0.001905893734015729,0.2428785798548625,0.0437499107641129
22,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,20,-0.003036841138317037,0.2428785798548625,0.0437499107641129
23,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,20,0.0012841199092928357,0.2428785798548625,0.0437499107641129
24,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,20,0.0003315302196859049,0.2428785798548625,0.0437499107641129
0,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,21,-0.0077160461963685645,0.2134568480383684,0.0370925060819695
1,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,21,-0.006734972968470976,0.2134568480383684,0.0370925060819695
2,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,21,-0.012783929313627707,0.2134568480383684,0.0370925060819695
3,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,21,-0.011653638060373617,0.2134568480383684,0.0370925060819695
4,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,21,-0.009690020711383918,0.2134568480383684,0.0370925060819695
5,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,21,-0.008366180265961365,0.2134568480383684,0.0370925060819695
6,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,21,-0.009594174349780382,0.2134568480383684,0.0370925060819695
7,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,21,-0.013621089720380175,0.2134568480383684,0.0370925060819695
8,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,21,-0.008245938888485849,0.2134568480383684,0.0370925060819695
9,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,21,-0.012890298424961977,0.2134568480383684,0.0370925060819695
10,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,21,-0.005851038958925137,0.2134568480383684,0.0370925060819695
11,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,21,-0.006973056424212143,0.2134568480383684,0.0370925060819695
12,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,21,-0.006863236797703232,0.2134568480383684,0.0370925060819695
13,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,21,-0.006872586514309442,0.2134568480383684,0.0370925060819695
14,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,21,-0.012020776593874627,0.2134568480383684,0.0370925060819695
15,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,21,-0.008014157693503277,0.2134568480383684,0.0370925060819695
16,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,21,-0.012448266452210532,0.2134568480383684,0.0370925060819695
17,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,21,-0.013355784295894957,0.2134568480383684,0.0370925060819695
18,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,21,-0.006862957623792132,0.2134568480383684,0.0370925060819695
19,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,21,-0.013103962446884942,0.2134568480383684,0.0370925060819695
20,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,21,-0.009120206382331963,0.2134568480383684,0.0370925060819695
21,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,21,-0.00801769116290263,0.2134568480383684,0.0370925060819695
22,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,21,-0.009225260042557637,0.2134568480383684,0.0370925060819695
23,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,21,-0.010755755248097687,0.2134568480383684,0.0370925060819695
24,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,21,-0.009968339610365251,0.2134568480383684,0.0370925060819695
