regime_id,cycle,memory_coordinate,hot_excitation_coordinate,overload_number,overload_asinh,dimensionless_loop_number,amplifying_projection,amplified_memory_component,amplified_hot_component,one_step_gain,mode_angle_deg
R3,16,0.031373060361619,-0.5972612042763141,0.0144235406594201,0.0072117078175871294,0.0059165476151078,0.4537001240691611,-0.08874257975836711,0.6261365527293148,1.393859096418066,-127.65319709200051
R3,17,-0.421809520373968,0.9023941517183424,1.551470733875137,0.7136084429902004,0.0253095086436576,-0.45677081157357363,0.08934319835271383,-0.6303743071105077,1.393859096418066,-127.65319709200051
R3,18,-0.1326590902917286,-0.5514029809433476,0.0405229384132006,0.020260083148826095,0.0065095683610944,0.5175971673401136,-0.10124067741798326,0.7143187512362107,1.393859096418066,-127.65319709200051
R3,19,-0.3724715663035962,0.9843629401215384,1.7514002205510748,0.7906955206932408,0.0263694972021663,-0.551806965277934,0.10793202608852466,-0.7615305632106947,1.393859096418066,-127.65319709200051
R3,20,-0.1453407675049511,-0.6009200844503769,0.0673000547823305,0.03364368016730724,0.0058692323967544,0.5645479768569829,-0.11042413525110374,0.7791140123771618,1.393859096418066,-127.65319709200051
R3,21,-0.2329049104455833,0.6564179636489694,1.2147586301029367,0.5751423004796097,0.0221286400460079,-0.37742399939305527,0.0738231655492217,-0.5208703929321709,1.393859096418066,-127.65319709200051
R3,22,-0.0119003731934355,-0.5186792648679638,0.254642992095905,0.12697998505784952,0.006932738756894,0.41791990797989614,-0.08174406132818661,0.5767574585445682,1.393859096418066,-127.65319709200051
R3,23,-0.1915337136026487,0.755459505672826,1.1666165234134838,0.5544592557489686,0.0234094068281878,-0.481110304717427,0.09410394073961116,-0.6639644375155591,1.393859096418066,-127.65319709200051
R3,24,0.1606930505141211,-0.6261870474196362,0.4087442645727581,0.20297552484669584,0.0055424898380632,0.3976023117111797,-0.07776999164708592,0.5487178151489652,1.393859096418066,-127.65319709200051
R3,25,-0.2500246254213409,0.889539442265288,1.5370876953165744,0.7079162826564238,0.0251432765300857,-0.5515334898101124,0.1078785349889467,-0.7611531487521266,1.393859096418066,-127.65319709200051
R3,26,0.0102495762910281,-0.5895118989808145,0.3011511083289425,0.15001228256338342,0.006016758623586,0.4604687471494106,-0.09006650505987707,0.6354777058332215,1.393859096418066,-127.65319709200051
R3,27,-0.3606247205222571,0.8667332696301759,1.2999578709115958,0.6112066522451491,0.0248483559569319,-0.46591387997261313,0.09113155906410364,-0.6429923537563804,1.393859096418066,-127.65319709200051
R3,28,-0.0205856487778998,-0.4771653464025627,0.2303791373520534,0.11493634300597984,0.0074695806384128,0.3903580576620121,-0.07635303414885493,0.5387202594578635,1.393859096418066,-127.65319709200051
R3,29,-0.2004365721297747,0.8304775686418375,1.2755409391683177,0.6009419127901608,0.0243795113030459,-0.5350652330833293,0.10465738624217,-0.7384258516910451,1.393859096418066,-127.65319709200051
R3,30,0.2155817561689443,-0.5878406825389264,0.1552917562310846,0.07756806938160346,0.0060383701459923,0.333712179491322,-0.06527324577132536,0.4605451543553708,1.393859096418066,-127.65319709200051
R5,1,1.091518080356778,2.792244738571154,19.53900651575294,2.9750219287554,0.0840126270972467,-2.9978791249767647,1.68987045013606,1.2068873101860167,0.692687418385032,-111.87901633542802
