run,tag,regime_id,cycle,phase,n_contacts,edge_fraction,rank,beta1_birth_density,loop_force_share_partial,giant_component_fraction,added_force_fraction
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,29,cold,3344,1.0,3344,0.5023923444976076,0.4923298422732679,0.0804123711340206,0.9999999999999984
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,29,hot,21332,0.01,214,0.5046728971962616,0.0394448413435172,0.0034373347435219,0.0784913215604412
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,29,hot,21332,0.02,427,0.5011709601873536,0.0644785221201253,0.0116340560549973,0.1288368299138121
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,29,hot,21332,0.05,1067,0.507029053420806,0.1204971197680909,0.0260444209413009,0.2385448677619198
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,29,hot,21332,0.1,2134,0.5196813495782568,0.1907523280679788,0.0556583818085668,0.3708101624197977
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,29,hot,21332,0.2,4267,0.5240215608155613,0.2883065459645338,0.1166049709148598,0.5556103140905879
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,29,hot,21332,0.4,8533,0.545294738075706,0.4170022180384397,0.356292966684294,0.7844168085583338
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,29,hot,21332,0.8,17066,0.6199460916442049,0.5510015392942139,0.7718138551031201,0.9815319345025492
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,29,hot,21332,1.0,21332,0.6606506656666041,0.5657396545662425,0.8930460074034903,1.0000000000000064
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,30,cold,2071,0.01,21,0.4761904761904761,0.0245340790952952,0.0011709601873536,0.0516606905107583
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,30,cold,2071,0.02,42,0.4761904761904761,0.0444510456200003,0.0011709601873536,0.0932722459540771
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,30,cold,2071,0.05,104,0.4807692307692308,0.0941615306761332,0.0023419203747072,0.1959602842993307
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,30,cold,2071,0.1,208,0.4807692307692308,0.1606645014669019,0.0023419203747072,0.3341005385681727
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,30,cold,2071,0.2,415,0.4891566265060241,0.2641218730604236,0.0023419203747072,0.5419349787084199
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,30,cold,2071,0.4,829,0.4933655006031363,0.3884465539639817,0.0052693208430913,0.7925355435828394
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,30,cold,2071,0.8,1657,0.488231744115872,0.4816292012691339,0.0146370023419203,0.9849217226872008
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,30,cold,2071,1.0,2071,0.4963785610816031,0.4891618302187836,0.0169789227166276,1.0000000000000016
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,30,hot,6977,0.01,70,0.4714285714285714,0.0460255631427323,0.0008689984792526,0.0974955568803463
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,30,hot,6977,0.02,140,0.4857142857142857,0.0774015862724969,0.0015207473386921,0.1601652488974947
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,30,hot,6977,0.05,349,0.4871060171919771,0.142446332723766,0.0030414946773843,0.293078253438391
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,30,hot,6977,0.1,698,0.4885386819484241,0.2136088035529006,0.0073864870736476,0.4378532053159525
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,30,hot,6977,0.2,1396,0.4921203438395415,0.308563720206588,0.022376710840756,0.6294394706308235
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,30,hot,6977,0.4,2791,0.494446434969545,0.4144355039626547,0.068433630241147,0.8426792088096066
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,30,hot,6977,0.8,5582,0.491400931565747,0.4862764734253359,0.1785791874864219,0.9895332566608368
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,30,hot,6977,1.0,6977,0.5108212698867708,0.4921156009139815,0.2307190962415815,1.000000000000003
R6_high_expansion_high_friction,a150_mu060_g020,R6,1,cold,3054,0.01,31,0.4516129032258064,0.0240654989887081,0.0013761467889908,0.052553276555598
R6_high_expansion_high_friction,a150_mu060_g020,R6,1,cold,3054,0.02,62,0.4838709677419355,0.0444706303544597,0.0013761467889908,0.0920732740437755
R6_high_expansion_high_friction,a150_mu060_g020,R6,1,cold,3054,0.05,153,0.4901960784313725,0.0934986212227729,0.0018348623853211,0.1912675772791188
R6_high_expansion_high_friction,a150_mu060_g020,R6,1,cold,3054,0.1,306,0.4803921568627451,0.1552209111685031,0.005045871559633,0.3220249294879395
R6_high_expansion_high_friction,a150_mu060_g020,R6,1,cold,3054,0.2,611,0.4926350245499181,0.2559271669293733,0.0059633027522935,0.5211350641542574
R6_high_expansion_high_friction,a150_mu060_g020,R6,1,cold,3054,0.4,1222,0.4967266775777414,0.3833654168421292,0.0142201834862385,0.7764447513927332
R6_high_expansion_high_friction,a150_mu060_g020,R6,1,cold,3054,0.8,2444,0.4954991816693944,0.4843116507193953,0.096788990825688,0.9818122795512928
R6_high_expansion_high_friction,a150_mu060_g020,R6,1,cold,3054,1.0,3054,0.5042567125081859,0.4937963869340072,0.1279816513761467,0.9999999999999978
R6_high_expansion_high_friction,a150_mu060_g020,R6,1,hot,45154,0.01,452,0.497787610619469,0.0177341833771122,0.0011398963730569,0.0356099723431675
R6_high_expansion_high_friction,a150_mu060_g020,R6,1,hot,45154,0.02,904,0.4988938053097345,0.0323291347301512,0.0016580310880829,0.0647885535548786
R6_high_expansion_high_friction,a150_mu060_g020,R6,1,hot,45154,0.05,2258,0.5048715677590788,0.0706844433418444,0.0079792746113989,0.1401781661834268
R6_high_expansion_high_friction,a150_mu060_g020,R6,1,hot,45154,0.1,4516,0.5075287865367581,0.1248512530291546,0.0513989637305699,0.2463935966630245
R6_high_expansion_high_friction,a150_mu060_g020,R6,1,hot,45154,0.2,9031,0.5410253571033108,0.2246524677633428,0.3417616580310881,0.4206561970137528
R6_high_expansion_high_friction,a150_mu060_g020,R6,1,hot,45154,0.4,18062,0.636585095781198,0.4128972256991918,0.6612435233160622,0.679596923320243
R6_high_expansion_high_friction,a150_mu060_g020,R6,1,hot,45154,0.8,36124,0.756533052818071,0.6611413393163125,0.9107772020725388,0.9654410120101564
R6_high_expansion_high_friction,a150_mu060_g020,R6,1,hot,45154,1.0,45154,0.7865969792266466,0.6929487571100559,0.9973056994818652,0.999999999999994
R6_high_expansion_high_friction,a150_mu060_g020,R6,2,cold,3463,0.01,35,0.4857142857142857,0.0227268661084143,0.0013015184381778,0.0467920948488825
R6_high_expansion_high_friction,a150_mu060_g020,R6,2,cold,3463,0.02,70,0.4571428571428571,0.0387324762944712,0.0013015184381778,0.0839066528457729
R6_high_expansion_high_friction,a150_mu060_g020,R6,2,cold,3463,0.05,174,0.4827586206896552,0.0854344826220628,0.0013015184381778,0.1769913448193543
R6_high_expansion_high_friction,a150_mu060_g020,R6,2,cold,3463,0.1,347,0.4899135446685879,0.1497251650019747,0.0026030368763557,0.3064680364552249
R6_high_expansion_high_friction,a150_mu060_g020,R6,2,cold,3463,0.2,693,0.4877344877344877,0.2448818214874746,0.0043383947939262,0.50235987368936
R6_high_expansion_high_friction,a150_mu060_g020,R6,2,cold,3463,0.4,1386,0.4913419913419913,0.3746984202912786,0.0147505422993492,0.7639840760698008
R6_high_expansion_high_friction,a150_mu060_g020,R6,2,cold,3463,0.8,2771,0.4969325153374233,0.4847734469144031,0.068112798264642,0.9820895529539256
R6_high_expansion_high_friction,a150_mu060_g020,R6,2,cold,3463,1.0,3463,0.5056309558186544,0.4940295306621867,0.0971800433839479,0.9999999999999976
R6_high_expansion_high_friction,a150_mu060_g020,R6,2,hot,41588,0.01,416,0.5,0.0245854102066473,0.0030417453324942,0.0491783109169987
R6_high_expansion_high_friction,a150_mu060_g020,R6,2,hot,41588,0.02,832,0.5060096153846154,0.0433167840284473,0.0147891755821271,0.0857873751861482
R6_high_expansion_high_friction,a150_mu060_g020,R6,2,hot,41588,0.05,2080,0.5173076923076924,0.0892642409139323,0.0333543108873505,0.1733716869921951
R6_high_expansion_high_friction,a150_mu060_g020,R6,2,hot,41588,0.1,4159,0.5236835777831209,0.1508149407638502,0.0823368995175162,0.2894830710721146
R6_high_expansion_high_friction,a150_mu060_g020,R6,2,hot,41588,0.2,8318,0.5526568886751623,0.2556485132759233,0.329137822529893,0.4703563939408098
R6_high_expansion_high_friction,a150_mu060_g020,R6,2,hot,41588,0.4,16636,0.636390959365232,0.4356269014373881,0.6142227816236627,0.7223611150112836
R6_high_expansion_high_friction,a150_mu060_g020,R6,2,hot,41588,0.8,33271,0.7424784346728383,0.6456942206108238,0.8932242500524439,0.9724160690701532
R6_high_expansion_high_friction,a150_mu060_g020,R6,2,hot,41588,1.0,41588,0.7712080407809945,0.6700686617787662,0.9956996014264736,0.9999999999999984
R6_high_expansion_high_friction,a150_mu060_g020,R6,3,cold,5482,0.01,55,0.4909090909090909,0.0203706800984563,0.0009852216748768,0.0416312456642056
R6_high_expansion_high_friction,a150_mu060_g020,R6,3,cold,5482,0.02,110,0.4818181818181818,0.0365351111769581,0.0009852216748768,0.0758664691065929
R6_high_expansion_high_friction,a150_mu060_g020,R6,3,cold,5482,0.05,275,0.4872727272727272,0.0801873399317598,0.0016420361247947,0.1648688878330103
R6_high_expansion_high_friction,a150_mu060_g020,R6,3,cold,5482,0.1,549,0.4863387978142076,0.139218719083148,0.0036124794745484,0.286338984676738
R6_high_expansion_high_friction,a150_mu060_g020,R6,3,cold,5482,0.2,1097,0.4922515952597994,0.2342153885894421,0.0052545155993431,0.4768565140056404
R6_high_expansion_high_friction,a150_mu060_g020,R6,3,cold,5482,0.4,2193,0.4956680346557227,0.3657451849904095,0.0279146141215106,0.740754981168372
R6_high_expansion_high_friction,a150_mu060_g020,R6,3,cold,5482,0.8,4386,0.5189238486092111,0.4922505391443902,0.49688013136289,0.9781454040850132
R6_high_expansion_high_friction,a150_mu060_g020,R6,3,cold,5482,1.0,5482,0.5361182050346589,0.5052040578447636,0.6151067323481116,1.0000000000000002
R6_high_expansion_high_friction,a150_mu060_g020,R6,3,hot,36923,0.01,370,0.5,0.0266946796136934,0.0020494013590766,0.0534008467731105
R6_high_expansion_high_friction,a150_mu060_g020,R6,3,hot,36923,0.02,739,0.5047361299052774,0.0467152062443923,0.0113256390896343,0.0927354643735268
R6_high_expansion_high_friction,a150_mu060_g020,R6,3,hot,36923,0.05,1847,0.513264753654575,0.094870304896197,0.0465969151116384,0.1856279275758669
R6_high_expansion_high_friction,a150_mu060_g020,R6,3,hot,36923,0.1,3693,0.5253181695098835,0.1599951871836797,0.1030093841009599,0.306908138047723
R6_high_expansion_high_friction,a150_mu060_g020,R6,3,hot,36923,0.2,7385,0.5588354773188896,0.2680978538372296,0.2977025132132456,0.4901040409831289
R6_high_expansion_high_friction,a150_mu060_g020,R6,3,hot,36923,0.4,14770,0.6327014218009479,0.4410237329383139,0.5542012727861072,0.7362304398406836
R6_high_expansion_high_friction,a150_mu060_g020,R6,3,hot,36923,0.8,29539,0.7218592369409933,0.6304218767824629,0.8745550641786215,0.9726796945823406
R6_high_expansion_high_friction,a150_mu060_g020,R6,3,hot,36923,1.0,36923,0.7502640630501314,0.6537898648250178,0.98770359184554,1.000000000000001
R6_high_expansion_high_friction,a150_mu060_g020,R6,4,cold,7881,0.01,79,0.4810126582278481,0.0195707814972505,0.0008062348830959,0.0406463387534185
R6_high_expansion_high_friction,a150_mu060_g020,R6,4,cold,7881,0.02,158,0.4936708860759494,0.0362912956003686,0.0013437248051599,0.0736454778317165
R6_high_expansion_high_friction,a150_mu060_g020,R6,4,cold,7881,0.05,395,0.4886075949367088,0.0772544008094267,0.0018812147272238,0.1580755984369377
R6_high_expansion_high_friction,a150_mu060_g020,R6,4,cold,7881,0.1,789,0.4892268694550063,0.1345555297171121,0.0040311744154797,0.2749435015277175
R6_high_expansion_high_friction,a150_mu060_g020,R6,4,cold,7881,0.2,1577,0.4952441344324667,0.2266097328090825,0.0069873689868314,0.4587157591855467
R6_high_expansion_high_friction,a150_mu060_g020,R6,4,cold,7881,0.4,3153,0.5004757373929591,0.3580237385064806,0.0612738511152915,0.7195582423010348
R6_high_expansion_high_friction,a150_mu060_g020,R6,4,cold,7881,0.8,6305,0.5509912767644727,0.5068052631523636,0.6452566514377855,0.9726897261026664
R6_high_expansion_high_friction,a150_mu060_g020,R6,4,cold,7881,1.0,7881,0.57809922598655,0.5253683069712143,0.7624294544477291,0.9999999999999988
R6_high_expansion_high_friction,a150_mu060_g020,R6,4,hot,32192,0.01,322,0.5031055900621118,0.0319519694451215,0.0045030203185063,0.063610878713614
R6_high_expansion_high_friction,a150_mu060_g020,R6,4,hot,32192,0.02,644,0.5031055900621118,0.0543376394717922,0.014387699066447,0.1080745796566124
R6_high_expansion_high_friction,a150_mu060_g020,R6,4,hot,32192,0.05,1610,0.5236024844720497,0.1071097975280211,0.0501922020867655,0.2064048891267664
R6_high_expansion_high_friction,a150_mu060_g020,R6,4,hot,32192,0.1,3220,0.5298136645962733,0.1715878426031861,0.0813838550247117,0.326822331292587
R6_high_expansion_high_friction,a150_mu060_g020,R6,4,hot,32192,0.2,6439,0.5390588600714397,0.268482339369723,0.2193300384404173,0.5038622727560983
R6_high_expansion_high_friction,a150_mu060_g020,R6,4,hot,32192,0.4,12877,0.5895006600916363,0.4189739358628931,0.5401427786930258,0.7411321291551689
R6_high_expansion_high_friction,a150_mu060_g020,R6,4,hot,32192,0.8,25754,0.6853692630271025,0.5976877526479929,0.8738056013179571,0.973635665798976
R6_high_expansion_high_friction,a150_mu060_g020,R6,4,hot,32192,1.0,32192,0.7194955268389662,0.6199403301530308,0.9803404722679846,1.000000000000011
R6_high_expansion_high_friction,a150_mu060_g020,R6,5,cold,1762,0.01,18,0.4444444444444444,0.0250294740519699,0.0012746972594008,0.0557264415124101
R6_high_expansion_high_friction,a150_mu060_g020,R6,5,cold,1762,0.02,36,0.4444444444444444,0.0444063050514393,0.0012746972594008,0.0992318070254884
R6_high_expansion_high_friction,a150_mu060_g020,R6,5,cold,1762,0.05,89,0.4943820224719101,0.1028542628069533,0.0031867431485022,0.2094207085422139
R6_high_expansion_high_friction,a150_mu060_g020,R6,5,cold,1762,0.1,177,0.4915254237288136,0.1695779131758821,0.0031867431485022,0.3463393630967618
R6_high_expansion_high_friction,a150_mu060_g020,R6,5,cold,1762,0.2,353,0.4929178470254957,0.2682119741109335,0.0038240917782026,0.5468442054071745
R6_high_expansion_high_friction,a150_mu060_g020,R6,5,cold,1762,0.4,705,0.4936170212765957,0.388889384140996,0.0044614404079031,0.7923543031088625
R6_high_expansion_high_friction,a150_mu060_g020,R6,5,cold,1762,0.8,1410,0.4936170212765957,0.4823229473700324,0.0070108349267049,0.9832861896018452
R6_high_expansion_high_friction,a150_mu060_g020,R6,5,cold,1762,1.0,1762,0.4954597048808172,0.4901352987428823,0.0070108349267049,0.9999999999999976
R6_high_expansion_high_friction,a150_mu060_g020,R6,5,hot,25346,0.01,254,0.4960629921259842,0.0413653796783305,0.002914432268594,0.0833899460458854
R6_high_expansion_high_friction,a150_mu060_g020,R6,5,hot,25346,0.02,507,0.4970414201183432,0.0701308460612078,0.0071112147353695,0.1411357024532996
R6_high_expansion_high_friction,a150_mu060_g020,R6,5,hot,25346,0.05,1268,0.5126182965299685,0.1376043436996299,0.0303100955933784,0.270314063259971
R6_high_expansion_high_friction,a150_mu060_g020,R6,5,hot,25346,0.1,2535,0.527810650887574,0.2161073924864262,0.0565399860107251,0.4152020419211673
R6_high_expansion_high_friction,a150_mu060_g020,R6,5,hot,25346,0.2,5070,0.5489151873767258,0.3211133835282375,0.1334809979016087,0.5995079010831663
R6_high_expansion_high_friction,a150_mu060_g020,R6,5,hot,25346,0.4,10139,0.5739224775618897,0.4468803383420724,0.4457915598041501,0.8101754600544571
R6_high_expansion_high_friction,a150_mu060_g020,R6,5,hot,25346,0.8,20277,0.6317995758741431,0.5638738360109986,0.839589647936582,0.9835352855985234
R6_high_expansion_high_friction,a150_mu060_g020,R6,5,hot,25346,1.0,25346,0.6673636865777638,0.576937641249844,0.9612963394730708,1.0000000000000024
R6_high_expansion_high_friction,a150_mu060_g020,R6,6,cold,1878,0.01,19,0.4736842105263157,0.0275249909442131,0.001186943620178,0.057854764209108
R6_high_expansion_high_friction,a150_mu060_g020,R6,6,cold,1878,0.02,38,0.5,0.0493326956883085,0.001186943620178,0.0993979078513133
R6_high_expansion_high_friction,a150_mu060_g020,R6,6,cold,1878,0.05,94,0.4893617021276595,0.0953987073393107,0.001186943620178,0.195515278851042
R6_high_expansion_high_friction,a150_mu060_g020,R6,6,cold,1878,0.1,188,0.4787234042553192,0.1542507761002482,0.001780415430267,0.3212819141360934
R6_high_expansion_high_friction,a150_mu060_g020,R6,6,cold,1878,0.2,376,0.4920212765957447,0.2526764774736814,0.002373887240356,0.5157933938015643
R6_high_expansion_high_friction,a150_mu060_g020,R6,6,cold,1878,0.4,752,0.4906914893617021,0.3770585127394328,0.0029673590504451,0.770234533272373
R6_high_expansion_high_friction,a150_mu060_g020,R6,6,cold,1878,0.8,1503,0.4910179640718562,0.4807515504581416,0.0041543026706231,0.981444870358415
R6_high_expansion_high_friction,a150_mu060_g020,R6,6,cold,1878,1.0,1878,0.4952076677316294,0.4898817102520545,0.0047477744807121,0.9999999999999974
R6_high_expansion_high_friction,a150_mu060_g020,R6,6,hot,22004,0.01,221,0.4886877828054298,0.0438920975542581,0.0014845973029815,0.0897927381617547
R6_high_expansion_high_friction,a150_mu060_g020,R6,6,hot,22004,0.02,441,0.492063492063492,0.0734695305365676,0.0024743288383026,0.1494367078349937
R6_high_expansion_high_friction,a150_mu060_g020,R6,6,hot,22004,0.05,1101,0.4968210717529518,0.1392980890366536,0.0120004948657676,0.2811588539170516
R6_high_expansion_high_friction,a150_mu060_g020,R6,6,hot,22004,0.1,2201,0.5111313039527488,0.2151873552870863,0.0468885314858344,0.425886529508149
R6_high_expansion_high_friction,a150_mu060_g020,R6,6,hot,22004,0.2,4401,0.5282890252215405,0.3153657819520777,0.1031795125572188,0.6095928822324851
R6_high_expansion_high_friction,a150_mu060_g020,R6,6,hot,22004,0.4,8802,0.5610088616223585,0.4388239751249844,0.414202647531857,0.818423752331798
R6_high_expansion_high_friction,a150_mu060_g020,R6,6,hot,22004,0.8,17604,0.6127584639854579,0.5476102314876968,0.7912903624891748,0.9856105190533204
R6_high_expansion_high_friction,a150_mu060_g020,R6,6,hot,22004,1.0,22004,0.6427467733139429,0.558189731889094,0.9304713596436966,0.9999999999999964
R6_high_expansion_high_friction,a150_mu060_g020,R6,7,cold,2053,0.01,21,0.4761904761904761,0.0261645218347292,0.0011286681715575,0.055055605099374
R6_high_expansion_high_friction,a150_mu060_g020,R6,7,cold,2053,0.02,42,0.4761904761904761,0.0463319383375493,0.0011286681715575,0.0971683104361343
R6_high_expansion_high_friction,a150_mu060_g020,R6,7,cold,2053,0.05,103,0.4757281553398058,0.0948676886423563,0.0016930022573363,0.1984765116237281
R6_high_expansion_high_friction,a150_mu060_g020,R6,7,cold,2053,0.1,206,0.4902912621359223,0.1611516859258062,0.0016930022573363,0.3294421147986881
R6_high_expansion_high_friction,a150_mu060_g020,R6,7,cold,2053,0.2,411,0.4914841849148418,0.2554628705666151,0.0022573363431151,0.5213892995647544
R6_high_expansion_high_friction,a150_mu060_g020,R6,7,cold,2053,0.4,822,0.4914841849148418,0.3771369543141357,0.0039503386004514,0.7694255184835459
R6_high_expansion_high_friction,a150_mu060_g020,R6,7,cold,2053,0.8,1643,0.4893487522824102,0.4820811872284572,0.0045146726862302,0.9831113973329088
R6_high_expansion_high_friction,a150_mu060_g020,R6,7,cold,2053,1.0,2053,0.4948855333658061,0.4903279463839413,0.0062076749435665,0.999999999999998
R6_high_expansion_high_friction,a150_mu060_g020,R6,7,hot,23623,0.01,237,0.5021097046413502,0.048160153214275,0.0043832947765737,0.0960014839696774
R6_high_expansion_high_friction,a150_mu060_g020,R6,7,hot,23623,0.02,473,0.507399577167019,0.0786252793342011,0.0104712041884816,0.1554129095223604
R6_high_expansion_high_friction,a150_mu060_g020,R6,7,hot,23623,0.05,1182,0.5279187817258884,0.1468065304193087,0.0404237184950687,0.281461296345847
R6_high_expansion_high_friction,a150_mu060_g020,R6,7,hot,23623,0.1,2363,0.5493017350825222,0.2251712169048801,0.1020333617435772,0.4189180025328201
R6_high_expansion_high_friction,a150_mu060_g020,R6,7,hot,23623,0.2,4725,0.5616931216931217,0.3263071889115036,0.1917691464751004,0.5955807679699988
R6_high_expansion_high_friction,a150_mu060_g020,R6,7,hot,23623,0.4,9450,0.5894179894179894,0.455737455177899,0.3903567514915378,0.8059934329521069
R6_high_expansion_high_friction,a150_mu060_g020,R6,7,hot,23623,0.8,18899,0.6374940473040902,0.5760415802697716,0.7622062583708754,0.9835522019224104
R6_high_expansion_high_friction,a150_mu060_g020,R6,7,hot,23623,1.0,23623,0.6627862676205393,0.5882163460914936,0.92195300133934,0.9999999999999962
R6_high_expansion_high_friction,a150_mu060_g020,R6,8,cold,1919,0.01,20,0.5,0.0274084680313513,0.0012422360248447,0.0551276017945722
R6_high_expansion_high_friction,a150_mu060_g020,R6,8,cold,1919,0.02,39,0.4615384615384615,0.0442130841335803,0.0012422360248447,0.0949594573156467
R6_high_expansion_high_friction,a150_mu060_g020,R6,8,cold,1919,0.05,96,0.4791666666666667,0.095408336822945,0.001863354037267,0.1986043991838201
R6_high_expansion_high_friction,a150_mu060_g020,R6,8,cold,1919,0.1,192,0.5,0.1681558889337055,0.0024844720496894,0.3385573532446635
R6_high_expansion_high_friction,a150_mu060_g020,R6,8,cold,1919,0.2,384,0.484375,0.2648109012110752,0.0024844720496894,0.5448720897883306
R6_high_expansion_high_friction,a150_mu060_g020,R6,8,cold,1919,0.4,768,0.4934895833333333,0.388789407362981,0.0043478260869565,0.7908315399689567
R6_high_expansion_high_friction,a150_mu060_g020,R6,8,cold,1919,0.8,1536,0.4895833333333333,0.4823363493069815,0.008695652173913,0.9837083639898652
R6_high_expansion_high_friction,a150_mu060_g020,R6,8,cold,1919,1.0,1919,0.4976550286607608,0.490371280754531,0.0180124223602484,0.9999999999999992
R6_high_expansion_high_friction,a150_mu060_g020,R6,8,hot,25703,0.01,258,0.5,0.0392633749070582,0.0028425914959137,0.0785861826540588
R6_high_expansion_high_friction,a150_mu060_g020,R6,8,hot,25703,0.02,515,0.4970873786407767,0.0661028675205275,0.0075802439891033,0.1328779358149023
R6_high_expansion_high_friction,a150_mu060_g020,R6,8,hot,25703,0.05,1286,0.5225505443234837,0.1290440958175726,0.0504559990524695,0.2499098946374964
R6_high_expansion_high_friction,a150_mu060_g020,R6,8,hot,25703,0.1,2571,0.543757292882147,0.2052849791993568,0.110031979154329,0.385199453392568
R6_high_expansion_high_friction,a150_mu060_g020,R6,8,hot,25703,0.2,5141,0.5588406924722816,0.3094661839782398,0.2069169726400568,0.5669751817003319
R6_high_expansion_high_friction,a150_mu060_g020,R6,8,hot,25703,0.4,10282,0.5979381443298969,0.4507092378864887,0.410043823285562,0.7893682153827912
R6_high_expansion_high_friction,a150_mu060_g020,R6,8,hot,25703,0.8,20563,0.6495647522248699,0.5826130820114985,0.8069406609025228,0.9810461107819064
R6_high_expansion_high_friction,a150_mu060_g020,R6,8,hot,25703,1.0,25703,0.6799984437614286,0.5974872961347256,0.9391211654625132,1.0000000000000069
R6_high_expansion_high_friction,a150_mu060_g020,R6,9,cold,1835,0.01,19,0.4736842105263157,0.0280292407580225,0.0012714558169103,0.0591674425433184
R6_high_expansion_high_friction,a150_mu060_g020,R6,9,cold,1835,0.02,37,0.4864864864864865,0.0494699351218971,0.0012714558169103,0.1019566304222438
R6_high_expansion_high_friction,a150_mu060_g020,R6,9,cold,1835,0.05,92,0.5,0.1017583885471983,0.0019071837253655,0.205347584753655
R6_high_expansion_high_friction,a150_mu060_g020,R6,9,cold,1835,0.1,184,0.483695652173913,0.1647753681567401,0.0019071837253655,0.3402336884846708
R6_high_expansion_high_friction,a150_mu060_g020,R6,9,cold,1835,0.2,367,0.4904632152588556,0.2607465020699022,0.0031786395422759,0.5327557979510877
R6_high_expansion_high_friction,a150_mu060_g020,R6,9,cold,1835,0.4,734,0.4877384196185286,0.3815380832691483,0.0044500953591862,0.7810133364965579
R6_high_expansion_high_friction,a150_mu060_g020,R6,9,cold,1835,0.8,1468,0.4904632152588556,0.4830305810859892,0.0057215511760966,0.9847443760340268
R6_high_expansion_high_friction,a150_mu060_g020,R6,9,cold,1835,1.0,1835,0.4948228882833787,0.4904803909313025,0.0076287349014621,0.9999999999999994
R6_high_expansion_high_friction,a150_mu060_g020,R6,9,hot,24207,0.01,243,0.5020576131687243,0.0445045134875759,0.0029158060988944,0.0887536902715757
R6_high_expansion_high_friction,a150_mu060_g020,R6,9,hot,24207,0.02,485,0.5030927835051546,0.0750463921812501,0.0046166929899161,0.1493335817670413
R6_high_expansion_high_friction,a150_mu060_g020,R6,9,hot,24207,0.05,1211,0.5119735755573905,0.142475965950172,0.0506621309682906,0.2795776580376455
R6_high_expansion_high_friction,a150_mu060_g020,R6,9,hot,24207,0.1,2421,0.5394465097067328,0.2250991088311675,0.1166322439557769,0.4253733917979835
R6_high_expansion_high_friction,a150_mu060_g020,R6,9,hot,24207,0.2,4842,0.5809582817017761,0.3393201393409991,0.2137042886648038,0.609969137307587
R6_high_expansion_high_friction,a150_mu060_g020,R6,9,hot,24207,0.4,9683,0.6100382112981514,0.4716864308861839,0.3818491070343822,0.8175852474759542
R6_high_expansion_high_friction,a150_mu060_g020,R6,9,hot,24207,0.8,19366,0.6448414747495611,0.5846721827276026,0.7565301907423156,0.985221788663934
R6_high_expansion_high_friction,a150_mu060_g020,R6,9,hot,24207,1.0,24207,0.6702193580369314,0.5957559564631802,0.9188433969141052,0.9999999999999925
R6_high_expansion_high_friction,a150_mu060_g020,R6,10,cold,1903,0.01,20,0.5,0.0317567134515273,0.0012658227848101,0.0640119074084456
R6_high_expansion_high_friction,a150_mu060_g020,R6,10,cold,1903,0.02,39,0.4871794871794871,0.0508187061427974,0.0018987341772151,0.1044056202886803
R6_high_expansion_high_friction,a150_mu060_g020,R6,10,cold,1903,0.05,96,0.4791666666666667,0.0978801288851013,0.0018987341772151,0.2037265482338491
R6_high_expansion_high_friction,a150_mu060_g020,R6,10,cold,1903,0.1,191,0.4973821989528796,0.1649217948121167,0.0018987341772151,0.3339027916946168
R6_high_expansion_high_friction,a150_mu060_g020,R6,10,cold,1903,0.2,381,0.4934383202099737,0.2611151013696444,0.0037974683544303,0.5315308766742234
R6_high_expansion_high_friction,a150_mu060_g020,R6,10,cold,1903,0.4,762,0.4868766404199475,0.3786905710671394,0.0044303797468354,0.7761400760647957
R6_high_expansion_high_friction,a150_mu060_g020,R6,10,cold,1903,0.8,1523,0.4924491135915955,0.4812330624875728,0.0094936708860759,0.981932112587902
R6_high_expansion_high_friction,a150_mu060_g020,R6,10,cold,1903,1.0,1903,0.4960588544403573,0.4896482694843195,0.0120253164556962,1.0000000000000004
R6_high_expansion_high_friction,a150_mu060_g020,R6,10,hot,24811,0.01,249,0.4979919678714859,0.0422135276857729,0.0057526366251198,0.0847420210007871
R6_high_expansion_high_friction,a150_mu060_g020,R6,10,hot,24811,0.02,497,0.5010060362173038,0.069984638056894,0.0105465004793863,0.1397521678378573
R6_high_expansion_high_friction,a150_mu060_g020,R6,10,hot,24811,0.05,1241,0.5149073327961321,0.1321239954469075,0.0478187919463087,0.2583947608061066
