run,tag,regime_id,folder,cycle,phase,contacts_true_force,force_sum,force_mean,force_p99,bottom_top_percolation_edge_fraction_true_force,bottom_side_percolation_edge_fraction_true_force,giant_fraction_after_top1_edges,giant_fraction_after_top5_edges_true_force,giant_fraction_after_top10_edges_true_force,force_share_top1_edges,force_share_top5_edges,force_share_top10_edges,force_h1_births,force_h1_birth_fraction,force_h1_birth_force_share,contacts_geometry,Z_geom,mean_positive_overlap_m,overlap_p90_m,overlap_p99_m,orientation_entropy,bottom_top_percolation_edge_fraction_geometry,bottom_side_percolation_edge_fraction_geometry,giant_fraction_after_top5_edges_geometry,giant_fraction_after_top10_edges_geometry,cycle_births_during_overlap_filtration,cycle_birth_count,cycle_birth_positive_count,cycle_birth_overlap_median,cycle_birth_overlap_p90,cycle_birth_positive_fraction,force_proxy_q99_q50,force_proxy_gini,net_force_p99_N
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,2,hot,41588.0,241.5344402889568,0.005807791677622314,0.023473684791102446,0.12852265076464364,0.002765220736750986,0.003041745332494231,0.03335431088735054,0.08233689951751626,0.049178310916998716,0.1733716869921951,0.28948307107211463,32073.0,0.7712080407809945,0.6700686617787662,23931.0,4.733656413806745,2.5821457389073793e-06,4.532414709152019e-06,7.063228568410636e-06,0.912046770874034,0.1256947056119677,0.0002507208223642,0.033428938779547,0.1025615666106221,13993.0,13993.0,11270.0,1.4258005396150606e-06,3.1881893746454116e-06,0.8054027013506754,5.3940282372315265,0.4605587693287418,0.0019831024828044
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,3,cold,5482.0,1.8116852659551592,0.0003304788883537321,0.0011955954534680672,,0.03502371397300255,0.0009852216748768472,0.0016420361247947454,0.00361247947454844,0.04163124566420561,0.16486888783301037,0.286338984676738,2939.0,0.5361182050346589,0.5052040578447636,9668.0,1.912372663435862,3.5961707708619717e-07,4.810678052774148e-07,8.565666302420643e-07,0.9432576335022448,,0.010239966901117,0.0017802393432894,0.0051429136583918,2814.0,2814.0,324.0,0.0,4.331206940430725e-08,0.115138592750533,5.002522074424679,0.4855560913896879,0.0010030739389691
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,3,hot,36923.0,117.79767181897708,0.003190360258347834,0.013930532721253495,0.14086071012647944,0.0005145844053841778,0.002049401359076691,0.046596915111638444,0.10300938410095999,0.053400846773110563,0.18562792757586694,0.306908138047723,27702.0,0.7502640630501314,0.6537898648250178,22934.0,4.536445455444565,1.6465106527949105e-06,2.847418107374467e-06,4.659321987741653e-06,0.9118748991896756,0.0715531525246359,4.360338362256911e-05,0.0561764414993571,0.1285728414597962,13012.0,13012.0,9119.0,7.235763477105505e-07,1.920447425821005e-06,0.7008146326467876,5.927467738718461,0.4713178545423982,0.0023391499333305
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,4,cold,7881.0,3.3518027169623865,0.00042530170244415514,0.0015093980626598074,,0.036036036036036036,0.0008062348830959419,0.0018812147272238647,0.00403117441547971,0.040646338753418505,0.1580755984369377,0.27494350152771757,4556.0,0.57809922598655,0.5253683069712143,9458.0,1.870833745425774,3.750897069987181e-07,4.974010724895186e-07,9.167471559345684e-07,0.9456575376876726,,0.0099386762529075,0.0025714568291959,0.0083077836020176,2732.0,2732.0,354.0,0.0,7.203430443740015e-08,0.1295754026354319,5.247171544633502,0.4826039159171406,0.0010390206235625
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,4,hot,32192.0,54.766496519219416,0.0017012455429678,0.008693083300851773,0.14475646123260438,0.00021744532803180916,0.004503020318506315,0.05019220208676552,0.0813838550247117,0.06361087871361404,0.2064048891267664,0.32682233129258703,23162.0,0.7194955268389662,0.6199403301530308,22102.0,4.371872218376026,1.1596906070918715e-06,1.9190159640921234e-06,3.742006921198503e-06,0.9124496998828752,0.1003529092389828,0.0002714686453714,0.0593413114429828,0.0995945010384729,12232.0,12232.0,7225.0,2.725119069189267e-07,1.2077957926027225e-06,0.5906638325703074,7.861675189430494,0.5013544454626848,0.0026008891825911
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,5,cold,1762.0,0.41128229797969096,0.00023341787626543188,0.0010233821899192858,,0.019863791146424517,0.0012746972594008922,0.0031867431485022306,0.0031867431485022306,0.05572644151241018,0.20942070854221398,0.3463393630967618,873.0,0.49545970488081725,0.49013529874288236,6770.0,1.3391355948966472,2.394601902194339e-07,1.2166538587742676e-07,5.421965416107223e-07,0.940177652793748,0.8685376661742984,0.0125553914327917,0.0007912174859064,0.001978043714766,437.0,437.0,2.0,0.0,0.0,0.0045766590389016,8.27696872213967,0.5409304412209808,0.0006871253859361
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,5,hot,25346.0,27.828942139010394,0.001097961892961824,0.007040108013272265,0.3063994318630159,0.0008285331018701176,0.0029144322685940778,0.03031009559337841,0.05653998601072511,0.0833899460458854,0.27031406325997104,0.41520204192116733,16915.0,0.6673636865777638,0.576937641249844,21004.0,4.154683018494708,7.863678868469863e-07,1.2773262369697146e-06,2.880146346831589e-06,0.90756127050359,0.1367358598362216,0.0006189297276709,0.0408466027099198,0.0707150628028879,11140.0,11140.0,4307.0,0.0,6.454266112653755e-07,0.3866247755834829,11.668732647215458,0.5729720657482021,0.0038735766111312
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,6,cold,1878.0,0.3954901419116179,0.0002105911298783908,0.0009647731595525921,,0.5138445154419595,0.0011869436201780415,0.0011869436201780415,0.0017804154302670622,0.05785476420910807,0.19551527885104203,0.3212819141360934,930.0,0.4952076677316294,0.48988171025205457,6637.0,1.312827613490258,2.497908141210436e-07,1.106929891086725e-07,5.661446293759112e-07,0.9362769035533564,0.9493747174928432,0.0037667620913063,0.0005934131144298,0.0007912174859064,436.0,436.0,2.0,0.0,0.0,0.0045871559633027,6.611124801222807,0.5310775029869468,0.0006874792134425
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,6,hot,22004.0,19.045355262818134,0.0008655405954743744,0.005817340078730768,0.21091619705508088,0.002090528994728231,0.0014845973029815663,0.012000494865767661,0.04688853148583447,0.08979273816175476,0.28115885391705164,0.42588652950814904,14143.0,0.6427467733139429,0.558189731889094,21057.0,4.165166650182969,7.273602170851688e-07,1.1707278018699331e-06,2.5645159198074172e-06,0.9145202546424572,0.0727549033575533,9.49802915894952e-05,0.0426268420532093,0.1454851152210463,11180.0,11180.0,4118.0,0.0,6.002503090586295e-07,0.3683363148479427,10.93842545524894,0.5660294193581806,0.0030449011579642
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,7,cold,2053.0,0.4823175689102355,0.00023493305840732365,0.00104480144543434,,0.0754992693619094,0.001128668171557562,0.001693002257336343,0.001693002257336343,0.055055605099374,0.19847651162372815,0.3294421147986881,1016.0,0.49488553336580615,0.49032794638394134,6669.0,1.3191573533775096,2.514168886339853e-07,1.4732040545875626e-07,5.529352738120433e-07,0.9316298357480794,,0.0002998950367371,0.0005934131144298,0.000989021857383,601.0,601.0,3.0,0.0,0.0,0.0049916805324459,6.504660929125831,0.5284450899650686,0.0006905198270019
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,7,hot,23623.0,19.97077732607022,0.0008453954758527799,0.00587480051609289,0.27909240993946577,0.0003809846336197773,0.004383294776573725,0.040423718495068796,0.10203336174357726,0.09600148396967743,0.28146129634584705,0.41891800253282013,15657.0,0.6627862676205393,0.5882163460914936,21460.0,4.2448818118880425,7.662984459033067e-07,1.2651168570813808e-06,2.5779535131368305e-06,0.9224845840974264,0.0717614165890028,0.000605778191985,0.0472752447829097,0.1418257343487291,11566.0,11566.0,4709.0,0.0,7.159138137705122e-07,0.4071416219955041,9.393965143364404,0.5523889079395233,0.0021533633824734
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,8,cold,1919.0,0.4484767651523963,0.00023370336902157183,0.001045227360395528,,0.13183949973944764,0.0012422360248447205,0.0018633540372670807,0.002484472049689441,0.05512760179457227,0.19860439918382014,0.3385573532446635,955.0,0.49765502866076083,0.490371280754531,6400.0,1.2659479774503015,2.551481631501016e-07,1.6052358456691776e-07,5.667027375739198e-07,0.9347065956008276,,0.00453125,0.0005934131144298,0.0011868262288596,442.0,442.0,1.0,0.0,0.0,0.002262443438914,7.378297582485343,0.5270681101536957,0.000682759736532
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,8,hot,25703.0,24.862476139315948,0.0009672986086961035,0.006027280885580368,0.26467727502626154,0.002217639964206513,0.0028425914959137747,0.0504559990524695,0.11003197915432902,0.07858618265405884,0.2499098946374964,0.385199453392568,17478.0,0.6799984437614286,0.5974872961347256,21486.0,4.250024725546434,8.246210144371655e-07,1.3444734143280498e-06,3.1705717317119073e-06,0.924559143902062,0.1344596481429768,0.0002792516056967,0.0697260409455049,0.1412323212342992,11611.0,11611.0,4902.0,0.0,7.580974729646042e-07,0.4221858582378778,12.443303310459497,0.5813214728198705,0.0023272973622037
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,9,cold,1835.0,0.44391827366126535,0.0002419173153467386,0.0012234767857231621,,0.005449591280653951,0.0012714558169103624,0.0019071837253655435,0.0019071837253655435,0.05916744254331849,0.20534758475365503,0.34023368848467084,908.0,0.4948228882833787,0.4904803909313025,6388.0,1.2635743249925824,2.629773137864134e-07,1.691784350156502e-07,6.142801161206449e-07,0.9373693343841756,,0.0073575453976205,0.0004945109286915,0.0008901196716447,544.0,544.0,0.0,0.0,0.0,0.0,6.563233953288532,0.5207698774445875,0.0007175539391397
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,9,hot,24207.0,22.799277721240546,0.000941846479168858,0.006466594867545471,0.27884496220101623,0.0009501383897219813,0.0029158060988944234,0.05066213096829061,0.11663224395577694,0.08875369027157574,0.2795776580376455,0.4253733917979835,16224.0,0.6702193580369314,0.5957559564631802,21392.0,4.231431114627633,7.074837192136102e-07,1.1457323905589724e-06,2.409381536209355e-06,0.9276301778685462,0.1236443530291697,0.00037397157816,0.0734843240035604,0.1387597665908416,11532.0,11532.0,4513.0,0.0,6.383851951479412e-07,0.3913458203260492,10.16226860768156,0.5566828764095735,0.0018936222881004
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,10,cold,1903.0,0.4380182344471188,0.0002301724826311712,0.0010509031668222055,,0.011035207566999475,0.0012658227848101266,0.0018987341772151898,0.0018987341772151898,0.06401190740844569,0.20372654823384917,0.3339027916946168,944.0,0.49605885444035736,0.4896482694843195,6202.0,1.2267827118979329,2.532197149378607e-07,1.4907803056016426e-07,5.458629071286645e-07,0.933722178410682,,0.0030635278942276,0.000989021857383,0.000989021857383,472.0,472.0,0.0,0.0,0.0,0.0,6.415368226460404,0.517320063428158,0.0006679002037409
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,10,hot,24811.0,21.11430190407199,0.0008510056790968518,0.005455324554708792,0.38410382491636774,0.0011688364032082545,0.005752636625119847,0.047818791946308725,0.10882070949185044,0.08474202100078711,0.2583947608061066,0.3921224001937745,16698.0,0.6730079400266011,0.5904353037540175,21445.0,4.241914746315894,7.330169267966639e-07,1.1866139527259674e-06,2.759773289681274e-06,0.9270496096441616,0.2161342970389368,0.0002331545814875,0.0774404114330926,0.145386213035308,11596.0,11596.0,4610.0,0.0,6.738312097087813e-07,0.3975508796136598,12.53477567650136,0.5764258136262989,0.002024809189408
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,11,cold,1792.0,0.4325950412313187,0.00024140348282997696,0.0011306589953470174,,0.04631696428571429,0.0013183915622940012,0.0026367831245880024,0.0026367831245880024,0.06101652462662117,0.21212029780518651,0.3470008640987962,890.0,0.4966517857142857,0.48981074968432126,6189.0,1.224211255068737,2.6445417604818005e-07,1.8046800295424406e-07,6.228437371839923e-07,0.932168382778436,,0.0030699628372919,0.0007912174859064,0.001978043714766,491.0,491.0,0.0,0.0,0.0,0.0,7.284110800205664,0.5338105307233594,0.0007137863799305
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,11,hot,23610.0,22.06179899134888,0.0009344260479182075,0.006560757313280849,0.3963998305802626,0.00021177467174925878,0.002573214066903566,0.05183188334762897,0.1055017767430462,0.08788382262872331,0.28302480848697187,0.4277405595395147,15745.0,0.6668784413384159,0.5964202046759699,21155.0,4.184551478587677,6.873058695403797e-07,1.0925096495440716e-06,2.430985645064902e-06,0.929494992064826,0.1957456865989127,9.454029780193808e-05,0.0740777371179903,0.1430125605775887,11362.0,11362.0,4390.0,0.0,5.878759027600713e-07,0.3863756380918852,10.989808590113917,0.5611586388859743,0.0020831728921273
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,12,cold,2218.0,0.5262848179122792,0.000237278998157024,0.001135195503213192,,0.0040577096483318306,0.001146131805157593,0.0017191977077363897,0.0028653295128939827,0.057205371857551195,0.19917169066673196,0.33050793600635825,1105.0,0.4981965734896303,0.48955986683077113,6116.0,1.2097715359509444,2.501203091732159e-07,1.308888923532651e-07,5.677827877659272e-07,0.9311375659291252,,0.0026160889470241,0.0007912174859064,0.0007912174859064,343.0,343.0,0.0,0.0,0.0,0.0,7.364820226770493,0.5313283806064208,0.0006846077267693
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,12,hot,23811.0,19.784653718792597,0.0008309039401450001,0.005153571005343981,0.2570660619041619,0.0005459661500986938,0.004836309523809524,0.04476686507936508,0.10007440476190477,0.08265606215120103,0.25538192643203284,0.3888478419114351,15986.0,0.6713703750367477,0.5865603424747668,21036.0,4.16101275838196,6.883061757968793e-07,1.0669557247370686e-06,2.8458044475835655e-06,0.9222262591568456,0.1543069024529378,0.0009507510933637,0.0777371179903075,0.1392542775195331,11219.0,11219.0,3762.0,0.0,5.45384245578904e-07,0.3353240039219182,17.45265535078643,0.6253338409591626,0.0017774753740854
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,13,cold,1827.0,0.4361613585572354,0.00023873090233017812,0.0011458086024809444,,0.01532567049808429,0.0012476606363069245,0.0018714909544603868,0.002495321272613849,0.0598247632668595,0.20424977059538288,0.33803954586724194,905.0,0.4953475643130816,0.49051843788002203,6699.0,1.325091484521808,2.882678397504191e-07,2.26215399342939e-07,6.616345070280023e-07,0.9370659246417582,,0.0011942080907598,0.000989021857383,0.0029670655721491,778.0,778.0,8.0,0.0,0.0,0.0102827763496143,6.556082134872467,0.5166807433219628,0.0007647562688324
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,13,hot,18849.0,13.261330515547428,0.0007035561841767429,0.005685577185030661,0.3285054910074805,0.0006896917608361186,0.002128225591912743,0.047619047619047616,0.08047353019420059,0.09950633008240166,0.3225711076988727,0.4759011287442578,11739.0,0.6227916600350151,0.5636789220313231,20437.0,4.042527939867471,6.236326129159613e-07,9.698482207667715e-07,2.1548366621068705e-06,0.930281242447166,0.3126681998336351,9.78617213876792e-05,0.0602314311146276,0.12718821085946,10768.0,10768.0,3597.0,0.0,4.902524175737094e-07,0.3340453194650817,10.550401611010656,0.5590533692299039,0.0023044614821098
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,14,cold,2850.0,0.789518843616221,0.0002770241556548144,0.0012642460538330302,,0.012280701754385965,0.0014367816091954023,0.0019157088122605363,0.003352490421455939,0.05696235951643944,0.1967711723583975,0.32666862399484586,1420.0,0.4982456140350877,0.49095494663789707,5974.0,1.181683315201266,2.773444739590621e-07,1.663776952637481e-07,6.215548426150008e-07,0.930528277295773,,0.0085369936391027,0.0005934131144298,0.000989021857383,423.0,423.0,0.0,0.0,0.0,0.0,6.773401697225033,0.5278422335786064,0.0007390286035103
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,14,hot,21772.0,15.840898229432193,0.0007275812157556584,0.0043627073432992965,0.20044093330883703,0.0001377916590115745,0.001415883640108122,0.04234779250868838,0.0858540352683743,0.0801412117183036,0.2426506669165247,0.3727965996175789,14267.0,0.6552911997060444,0.5738360559468965,20544.0,4.063693007615468,5.389087560590474e-07,7.740648860055101e-07,2.0626473091709773e-06,0.918604900611416,0.1608742211838006,0.0005841121495327,0.064583127287113,0.1189793294431807,10755.0,10755.0,2385.0,0.0,2.727892828106697e-07,0.2217573221757322,15.927978048554293,0.6189263303666362,0.0019755195775228
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,15,cold,1802.0,0.4595649219684069,0.0002550304783398485,0.0012449723278615706,,0.3751387347391787,0.0012804097311139564,0.0019206145966709346,0.0019206145966709346,0.061092595766745604,0.20498048846742375,0.33264694848106136,894.0,0.4961154273029967,0.49056815173842383,6417.0,1.269310651765404,2.677084207409474e-07,2.0060403302045984e-07,6.21565597739545e-07,0.93638321678864,,0.0024933769674302,0.0008901196716447,0.000989021857383,615.0,615.0,3.0,0.0,0.0,0.0048780487804878,6.372445421099657,0.5172732867951897,0.0007273904382409
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,15,hot,14180.0,6.749152656649359,0.000475962810765117,0.004072148345435182,0.4767277856135402,0.0038787023977433005,0.0021014710297208045,0.035875112578805164,0.06619633743620534,0.10602313446596184,0.3369837008125499,0.49517661561502246,8170.0,0.576163610719323,0.5404396165448864,20450.0,4.045099396696667,6.512423205332491e-07,1.025543847124502e-06,2.313880689776734e-06,0.928219862693594,0.2687041564792176,0.0001955990220048,0.0746711502324201,0.1306497873603006,10753.0,10753.0,3899.0,0.0,5.35561415213222e-07,0.3625964847019436,11.41510864990411,0.5670392447413265,0.0019197341833393
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,16,cold,4043.0,1.4011931200996943,0.0003465726243135529,0.0014203458372510317,,0.029433588919119465,0.0015088645794039985,0.004149377593360996,0.004149377593360996,0.04984554586785013,0.18260478038867728,0.3114690889071665,2108.0,0.5213950037101163,0.5031031771928943,5856.0,1.158342399367026,2.526045698729289e-07,1.55812471839753e-07,5.814559227332115e-07,0.9253104265698237,,0.0078551912568306,0.0003956087429532,0.000989021857383,374.0,374.0,0.0,0.0,0.0,0.0,8.093928145281366,0.5431301269560147,0.0007265383671374
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,16,hot,20828.0,14.604942208877,0.0007012167375108988,0.0039263428574404895,0.32830804685999615,4.801229114653351e-05,0.003266692800209068,0.03528028224225794,0.07252058016464132,0.07297043421677685,0.22933154400714098,0.3576944010686656,13471.0,0.646773574034953,0.5673895965549486,20610.0,4.076748096132924,5.478746766773964e-07,7.794685974694354e-07,2.125276053253639e-06,0.9211959528753284,0.1830179524502668,0.0002911208151382,0.0662644644446642,0.1252101671446939,10809.0,10809.0,2541.0,0.0,3.152038391443861e-07,0.2350818762142658,16.416993566915743,0.6192930993074431,0.0018050932449947
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,17,cold,1852.0,0.4891950956600245,0.00026414422011880373,0.0012774616857766895,,0.3250539956803456,0.0012453300124533001,0.0018679950186799503,0.0018679950186799503,0.061283764467112284,0.20203141306778663,0.3311594057714618,916.0,0.4946004319654428,0.4899859371247945,6848.0,1.354564335871823,2.9229314110354834e-07,2.428060820337548e-07,6.798125146161764e-07,0.9374761658040266,,0.0013142523364485,0.0008901196716447,0.0012857284145979,746.0,746.0,5.0,0.0,0.0,0.0067024128686327,6.6751520013636165,0.5196002075239757,0.0008258262873956
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,17,hot,12868.0,5.942998610982648,0.0004618432243536406,0.0042273991352813275,0.8295772458812558,0.0013211066210755361,0.005101227482863064,0.030766778256017854,0.06440299697114618,0.11742841180402108,0.35808672500915195,0.5150984154189043,7344.0,0.5707180603046317,0.5393403465192169,19955.0,3.947186232815745,6.285615069115328e-07,9.761368886537693e-07,2.1276867284988182e-06,0.931228426605761,0.2795790528689551,0.0007015785517414,0.058747898328553,0.1182870141430125,10374.0,10374.0,3555.0,0.0,4.847468785618499e-07,0.3426836321573163,10.035779217863574,0.5501588000032445,0.0020114477780017
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,18,cold,3800.0,1.1901268062717976,0.00031319126480836777,0.0013064785874022304,,0.017894736842105262,0.0015390534821085034,0.0034628703347441324,0.00461716044632551,0.052300577346499046,0.18725279907649006,0.31678727705855186,1942.0,0.5110526315789473,0.49632880212183084,5913.0,1.1696172485411929,2.940862436570423e-07,1.8124544475420057e-07,6.783719173266046e-07,0.9259768673982062,,0.008794182310164,0.0004945109286915,0.0007912174859064,405.0,405.0,1.0,0.0,0.0,0.0024691358024691,7.562117162020598,0.5301834239348013,0.0008916327020111
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,18,hot,20163.0,13.772168633127722,0.0006830416422718704,0.0037504196873131886,0.5122749590834698,0.0006447453255963894,0.002298229011761525,0.031093686629714748,0.07584155738813032,0.06819367052625092,0.23014917427118692,0.3623967410744339,13062.0,0.6478202648415414,0.5652961895530728,19627.0,3.882306398971417,3.951232841746899e-07,4.719205084048521e-07,1.3634011449606288e-06,0.9129694874702587,0.1735364548835787,0.0009680542110358,0.042527939867471,0.0871328256354465,9873.0,9873.0,886.0,0.0,0.0,0.0897396941152638,17.14359395240151,0.6313007968944638,0.0018446186366468
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,19,cold,1816.0,0.4574123415108365,0.0002518790426821787,0.0011554771577508716,,0.1013215859030837,0.0012845215157353885,0.0012845215157353885,0.002569043031470777,0.05283085292760384,0.2008125668053944,0.3353015890246922,901.0,0.4961453744493392,0.48919520522192605,8060.0,1.5943032341014736,3.178603402574786e-07,3.285732258155813e-07,7.374208393072925e-07,0.9395878926080016,,0.0004962779156327,0.0017802393432894,0.004549500543962,1318.0,1318.0,39.0,0.0,0.0,0.0295902883156297,5.634086889158711,0.501226744814493,0.0008823866234174
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,19,hot,11207.0,3.993058427021672,0.00035630038609990827,0.003333339385284114,,0.0014276791291157312,0.003273604410751206,0.03118538938662991,0.055306685044796695,0.1199388456479315,0.3518401157231279,0.503529511207929,6248.0,0.5575086999196931,0.5311970135725095,19324.0,3.8223716744140046,5.770573887525735e-07,8.783789299665612e-07,1.8582361120183332e-06,0.9319642520304252,0.3695404678120472,5.1749120264955494e-05,0.0489565819404608,0.0891108693502126,9878.0,9878.0,3016.0,0.0,4.127299099383103e-07,0.3053249645677263,9.254972262469908,0.5341205431560371,0.0020751985754649
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,20,cold,4012.0,1.340146914836881,0.0003340346248347161,0.0013827322655285456,,0.02567298105682951,0.0011248593925759281,0.0022497187851518562,0.0044994375703037125,0.0490799709078792,0.1828884103685073,0.3099686516018866,2058.0,0.5129611166500498,0.49768269376347546,5864.0,1.1599248343388389,2.958131718384365e-07,2.219990243838452e-07,6.739485980213022e-07,0.9216462618295964,,0.0010231923601637,0.0004945109286915,0.000989021857383,544.0,544.0,2.0,0.0,0.0,0.0036764705882352,6.383075322987934,0.5254902657938246,0.000810740306544
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,20,hot,20360.0,13.679377790119934,0.0006718751370392895,0.0034690890870665257,0.443565815324165,0.0010314341846758349,0.0029518314772574803,0.013685764121830136,0.06131759023212129,0.06631278601937612,0.21791733181253292,0.3468245270323167,13200.0,0.6483300589390962,0.5681412619786992,18617.0,3.6825239837800416,3.035248603723339e-07,2.8585370965548464e-07,9.592633149777077e-07,0.9087153445567068,0.3612826986087984,0.0008057152065316,0.0407477005241815,0.069132627831075,9014.0,9014.0,373.0,0.0,0.0,0.0413800754382072,17.650304350419248,0.6378375736442345,0.0013648811489346
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,21,cold,2042.0,0.557667906933577,0.00027309887704876444,0.0011463290132149118,,0.034769833496571985,0.0011911852293031567,0.001786777843954735,0.0023823704586063135,0.05132314386715229,0.1906660005134848,0.31910048968867494,1014.0,0.49657198824681686,0.49106156677232016,8128.0,1.6077539313618832,3.012837006973214e-07,2.883837819567162e-07,7.220666038256177e-07,0.9430341142811032,0.8965305118110236,0.0002460629921259,0.0018791415290277,0.0031648699436257,1185.0,1185.0,21.0,0.0,0.0,0.0177215189873417,6.116646390202078,0.5134910769245542,0.0008979446551438
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,21,hot,10459.0,3.1848027140706296,0.0003045035580906998,0.002306053156852235,,0.0035376230997227268,0.002452697967764541,0.013139453398738612,0.040469516468114926,0.11183495307827565,0.3039809168623694,0.44658666222239146,5713.0,0.5462281288842146,0.5213675630709768,19192.0,3.796261497379092,6.038723605977396e-07,9.279920314277752e-07,1.9649376010240857e-06,0.9319561792172268,0.4011567319716548,0.0001042100875364,0.0562753436850954,0.0974186529522302,9848.0,9848.0,3176.0,0.0,4.446181851735897e-07,0.322502030869212,9.540681888289212,0.5375764744134219,0.002098195404017
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,22,cold,4153.0,1.4072233664269382,0.0003388450196067754,0.0013112766321925035,,0.009872381411028173,0.0017914725904693658,0.002866356144750985,0.005374417771408097,0.04387068277719496,0.17427858533103788,0.30192687393222895,2116.0,0.5095111967252588,0.4972174080977942,5674.0,1.122342003758283,2.7509087494552377e-07,2.119576074694101e-07,6.631937141440485e-07,0.9135412136673836,,0.0149806133239337,0.0005934131144298,0.0008901196716447,545.0,545.0,2.0,0.0,0.0,0.0036697247706422,6.755160768252649,0.5315202160862612,0.0008301515401323
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,22,hot,19496.0,12.61566824209698,0.000647090082175676,0.003263068442770905,0.3882847763643824,0.0024620434961017644,0.001908136840670574,0.010767343600926809,0.06828403979828268,0.06647603432182769,0.2162509088105385,0.34795050243681086,12501.0,0.6412084530160033,0.563898897541831,18209.0,3.601819800217585,3.011642250531312e-07,2.636097643922335e-07,9.29714043947406e-07,0.9087844145740516,0.312208248668241,0.0011532758526003,0.0412422114528731,0.0685392147166452,8655.0,8655.0,315.0,0.0,0.0,0.0363951473136915,17.385312539149844,0.6387664173405102,0.0013080112693694
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,23,cold,2022.0,0.559746734873164,0.00027682825661382986,0.0011536919600719276,,0.040553907022749754,0.001218769043266301,0.001218769043266301,0.002437538086532602,0.057025416283515935,0.19653376135148942,0.3291197025924322,1006.0,0.49752720079129575,0.4904666468165071,8387.0,1.658985263574325,3.124188623671999e-07,2.923731427960896e-07,7.440897666178149e-07,0.9451882789806912,0.9047335161559557,0.0001192321449862,0.0024725546434576,0.0059341311442982,1352.0,1352.0,20.0,0.0,0.0,0.014792899408284,6.232463607010006,0.5141885040591553,0.0009006834018014
