bootstrap_id,angle_degrees,cold_r2,hot_r2
440,71.12072534844003,0.9751052313279335,0.990272742206408
441,88.85455804007236,1.0,1.0
442,80.2623134421635,0.9657257581430791,0.9862872449169213
443,86.16135808896222,0.9810988790089412,0.9957927085366441
444,84.00033432971104,0.985801732625651,0.9968755679600525
445,89.93108490720024,0.979526001305728,0.9804893267980971
446,60.4581327856864,1.0,1.0
447,77.97435418276461,0.9894228063576821,0.9999752647769541
448,84.56243804901274,0.9872299456011928,0.9903438612274409
449,82.45127257855835,0.9870105000039315,0.9847870390579009
450,81.8697086662551,0.9692269802974623,0.9801265967665874
451,97.62584676612367,0.9704776131130918,0.9897209621538745
452,83.25070682232388,0.9557908990507344,0.9844505079288935
453,75.94830231124415,0.9850488684617787,0.9999653821924591
454,85.68443690605231,0.9574554395413157,0.9936613620599554
455,92.06753544209138,0.975468845180173,0.9906036801486203
456,78.70014326011987,0.9714733160778698,0.9838689880243402
457,75.20968939682199,0.9654750373226515,0.9843212416658703
458,77.97435418276461,0.9894228063576821,0.9999752647769541
459,79.50436254839805,0.9567208348174695,0.9826458242539242
460,99.25879497018497,1.0,1.0
461,91.03052960921448,0.9484416111258551,0.9916180707854596
462,93.90876446822418,0.9693994131096492,0.9992606355756766
463,72.4643993834665,1.0,1.0
464,85.91553452054454,1.0,1.0
465,85.68443690605233,0.9574554395413156,0.9936613620599554
466,134.62076115687324,0.9995396551970859,0.9999831714819585
467,87.28692225820244,0.9728941957966328,0.99355218707426
468,95.44002150116087,0.9739700438344062,0.9835823355639365
469,92.74748044971365,0.9834571530704976,0.9930029412431135
470,77.64877065240901,0.9418236848228667,0.986857480524895
471,78.70014326011987,0.9714733160778698,0.9838689880243402
472,97.4406353515947,0.9796245084832512,0.9823114089160283
473,127.83553533183485,1.0,1.0
474,99.0684501334358,0.9773440806837952,0.9812582066251436
475,67.19612441358046,0.9900271099864214,0.9994758926621449
476,85.91553452054454,1.0,1.0
477,79.9450448009388,0.9687074759911005,0.9878511913492107
478,132.00437038892116,0.9994733715683366,0.9999816761840095
479,87.80198501150743,0.9839396165383374,0.9887355301912908
480,76.56991022257007,1.0,1.0
481,75.94830231124413,0.9850488684617787,0.9999653821924591
482,98.11863789054975,1.0,1.0
483,77.64877065240897,0.9418236848228667,0.986857480524895
484,96.9762946444551,0.9813949165478941,0.9873648146158345
485,86.0346185370136,0.9836262670604975,0.9826232732383353
486,101.25403648343384,0.9745461050002405,0.9422703823804438
487,87.28632429623889,0.9856791110445533,0.9887578585780173
488,79.4275813238826,0.9478892344180508,0.9870025425684776
489,86.8087549040346,0.9699209667460426,0.9921101357071695
490,87.28632429623887,0.9856791110445533,0.9887578585780173
491,94.27016998753044,0.9748507115876462,0.9997111775551368
492,86.3566587845072,0.9580372378923335,0.9819262199665587
493,135.22146591507456,0.9994211538199418,0.9999770841377763
494,86.0346185370136,0.9836262670604975,0.9826232732383353
495,83.65675153781861,0.9616075777332781,0.981116418919827
496,76.96840831075129,0.9733576819388796,0.9897780837424415
497,75.20968939682196,0.9654750373226515,0.9843212416658704
498,67.15823464879136,0.9848272559553881,0.9995032496035416
499,90.13283159674874,0.9774050774969689,0.9840380319156153
500,83.65675153781862,0.9616075777332781,0.981116418919827
501,88.04447631401243,0.9619059736057254,0.9993545401715295
502,97.8109490586493,0.99523248848508,0.9876199095100981
503,86.80875490403457,0.9699209667460426,0.9921101357071697
504,77.1635240118225,0.9680785966192513,0.980490008757097
505,89.18047586344129,0.9784794465978661,0.9782553066704903
506,99.44282857680304,0.9948905165707398,0.9917488361678445
507,99.06845013343582,0.9773440806837952,0.9812582066251436
508,86.29806622277962,1.0,1.0
509,83.05734974446976,0.963713051019165,0.9792276215089991
510,92.58445553351642,0.9810188737057759,0.9993429593495669
511,88.62748914417071,0.9578896052648189,0.9932478250323405
512,87.23918432115238,0.967195666904233,0.9849240538904656
513,59.24529353176852,1.0,1.0
514,126.56556575438992,1.0,1.0
515,101.5964788840538,0.9677571964948235,0.9820742943858667
516,97.86789364890588,0.9607711919357335,0.9802613446729882
