run,tag,regime_id,folder,cycle,phase,contacts,force_sum,force_mean,force_p99,bottom_top_percolation_edge_fraction,bottom_side_percolation_edge_fraction,giant_fraction_after_top1_edges,giant_fraction_after_top5_edges,giant_fraction_after_top10_edges,force_share_top1_edges,force_share_top5_edges,force_share_top10_edges,force_h1_births,force_h1_birth_fraction,force_h1_birth_force_share
R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,a150_mu060_g000_c30,2,cold,3075.0,0.6559632797536799,0.00021332139178981458,0.0009194066306760898,,0.041951219512195125,0.0009041591320072332,0.0018083182640144665,0.0022603978300180833,0.048794972739683,0.1869075660264507,0.32401712866277205,1539.0,0.5004878048780488,0.4918260650357001
R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,a150_mu060_g000_c30,2,hot,47082.0,581.4852083655147,0.012350478067319034,0.03746204137580403,0.13601801112951872,0.0006159466462767087,0.0009223201475712236,0.011170321787251487,0.08792785406845666,0.03417631048484329,0.13714257017537068,0.24159587822085662,37337.0,0.7930206873114991,0.699659731071098
R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,a150_mu060_g000_c30,3,cold,3755.0,0.9407820093600189,0.00025054114763249505,0.0010314719719575114,,0.030093209054593874,0.0012200081333875558,0.0020333468889792597,0.0024400162667751117,0.04601466570691525,0.18026590066814038,0.3079657090372593,1897.0,0.5051930758988016,0.4939486247145686
R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,a150_mu060_g000_c30,3,hot,45301.0,370.2351250603603,0.008172780403531055,0.026667092722351644,0.12708328734465024,0.002141233085362354,0.001441664092266502,0.023581505509216352,0.07651117289671507,0.037926700785407094,0.14674350170190048,0.255609146381923,35603.0,0.7859208405995453,0.6889349190697637
R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,a150_mu060_g000_c30,4,cold,6281.0,2.2607526709888326,0.0003599351490190786,0.0012390277063684502,,0.017513134851138354,0.0009334163036714375,0.0021779713752333543,0.0031113876789047915,0.041033851776320344,0.16140456999385516,0.2810642662224219,3487.0,0.5551663747810858,0.5133813807440266
R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,a150_mu060_g000_c30,4,hot,43116.0,238.23706896865144,0.005525490977100182,0.01919357359087278,0.1332683922441785,0.0014611745059838574,0.00125,0.021458333333333333,0.0809375,0.04061481648705882,0.15564588006449406,0.2683240884922263,33533.0,0.7777391223675666,0.6761010097026038
R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,a150_mu060_g000_c30,5,cold,4946.0,1.5361667678285162,0.0003105877007336264,0.0011795340254884543,,0.011928831378892033,0.0010445682451253482,0.001392757660167131,0.002785515320334262,0.04402984994961614,0.1692730825803811,0.2931452680263374,2572.0,0.5200161746866154,0.4985303037462212
R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,a150_mu060_g000_c30,5,hot,40536.0,179.9823464389861,0.004440061832420222,0.01755171815566147,0.1353364910203276,0.00012334714821393328,0.0015796124684077507,0.030749789385004212,0.10593934288121314,0.0477664646453225,0.17416658267856244,0.2923758090626186,31073.0,0.7665531872903099,0.6675660982855247
R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,a150_mu060_g000_c30,6,cold,7574.0,2.9986146984750937,0.000395908991084644,0.0014224728593774435,,0.01874834961711117,0.0008092797410304828,0.002697599136768276,0.004585918532506069,0.04042255034082121,0.16085814782801075,0.2798739715427411,4288.0,0.5661473461843147,0.5203743348305846
R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,a150_mu060_g000_c30,6,hot,37717.0,115.9935866490851,0.003075366191613466,0.012915605454129463,0.11869979054537741,0.0011400694646976164,0.0033006814310051107,0.028534923339011926,0.10540885860306644,0.05080726145793706,0.18099123087888025,0.3013696935723392,28387.0,0.7526314394039822,0.6556496841053281
R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,a150_mu060_g000_c30,7,cold,9223.0,4.326650152825224,0.0004691152719099235,0.0016597899961606716,,0.048682641223029385,0.001223391240518718,0.004159530217763641,0.004648886713971128,0.04072054420072219,0.15731198579306854,0.27378642773105366,5486.0,0.5948173045646753,0.5387712277774066
R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,a150_mu060_g000_c30,7,hot,34983.0,72.8812044566038,0.002083332031461104,0.01003142729178075,0.12869107852385445,0.0004287796929937398,0.003025064822817632,0.049265341400172864,0.09831460674157304,0.059567042374460706,0.19835233134553668,0.3187544177358592,25778.0,0.736872195066175,0.6374281981340263
R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,a150_mu060_g000_c30,8,cold,3448.0,0.9989233249269666,0.00028971094110410864,0.0012240459898289324,,0.029002320185614848,0.0008305647840531562,0.0016611295681063123,0.0024916943521594683,0.04846004580168568,0.18102989245908238,0.307166592842766,1732.0,0.5023201856148491,0.49147127600020457
R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,a150_mu060_g000_c30,8,hot,30955.0,46.49584827687026,0.001502046463475053,0.007989154948770411,0.15037958326603135,0.0006784041350347278,0.006181697759134562,0.042057622254111936,0.056297604592118335,0.06840104352064157,0.21796271762861824,0.339371000995157,21973.0,0.7098368599580036,0.6095726167715254
R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,a150_mu060_g000_c30,9,cold,2065.0,0.47578696513500796,0.00023040530999273993,0.00103770426566757,,0.07167070217917676,0.0011514104778353484,0.0017271157167530224,0.002302820955670697,0.05813541551926099,0.19831053827076564,0.3295837504604606,1023.0,0.4953995157384988,0.48976223191159796
R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,a150_mu060_g000_c30,9,hot,25478.0,26.454532445587468,0.0010383284577120445,0.005726193046184953,0.1468718109741738,0.001609231493837821,0.001977664029781294,0.010004653327128897,0.05176826430898092,0.07299414079249732,0.23702811492936265,0.376752109486601,17030.0,0.6684198131721485,0.5773735216189197
R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,a150_mu060_g000_c30,10,cold,1833.0,0.41230744587140744,0.0002249358679058415,0.0011072563390724457,,0.008183306055646482,0.0012515644555694619,0.0018773466833541927,0.0025031289111389237,0.06292851242845708,0.2106728832297757,0.3420044157826511,911.0,0.496999454446263,0.4893959333873228
R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,a150_mu060_g000_c30,10,hot,23462.0,22.079485082192196,0.0009410742938450343,0.00543147806969847,0.2317790469695678,0.009163754155655955,0.0009660669001328342,0.009781427363844946,0.057118705470353824,0.07416153673198068,0.24762980495348766,0.38966687481857626,15380.0,0.6555280879720399,0.5713296238149927
R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,a150_mu060_g000_c30,11,cold,2106.0,0.5086107799484894,0.00024150559351780122,0.0010785990617168488,,0.01566951566951567,0.0011261261261261261,0.0016891891891891893,0.0022522522522522522,0.05233678108140694,0.19689889464692362,0.3348022658045593,1045.0,0.4962013295346629,0.4901740860074787
R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,a150_mu060_g000_c30,11,hot,24744.0,23.816973551121215,0.0009625353035532337,0.005432797704812221,0.07011800840607824,0.00044455221467830586,0.0022522522522522522,0.013039355144618302,0.047178757705073494,0.07650265109449965,0.24101273473872245,0.37777241056778477,16492.0,0.6665050113158746,0.5811138283941268
R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,a150_mu060_g000_c30,12,cold,2282.0,0.5583894624229988,0.0002446930159609986,0.0010474731688598572,,0.004820333041191937,0.0010626992561105207,0.001594048884165781,0.001594048884165781,0.05531271469388141,0.19111924902104285,0.32106134149159254,1134.0,0.49693251533742333,0.4895106933587377
R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,a150_mu060_g000_c30,12,hot,25114.0,23.58914641099482,0.0009392827272037438,0.005194635677531055,0.0959225929760293,0.00019909213984231904,0.0021339656194427977,0.02205097806757558,0.08144635447540012,0.07642750251137195,0.23908252016528136,0.3753996230317854,16869.0,0.671697061400016,0.588503202263753
R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,a150_mu060_g000_c30,13,cold,2679.0,0.7285980363400665,0.0002719664189399278,0.0012581491821041827,,0.16386711459499814,0.0014084507042253522,0.0018779342723004694,0.002347417840375587,0.052086847939583354,0.1932172810438664,0.32398628881977176,1331.0,0.49682717431877566,0.49043260179445225
R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,a150_mu060_g000_c30,13,hot,27363.0,35.43336403973973,0.0012949371063019307,0.008517199655296655,0.09860029967474326,0.00025581990278843696,0.006060606060606061,0.043356643356643354,0.0768065268065268,0.09500698673918309,0.2609703676379635,0.3909050381248008,18939.0,0.6921390198443154,0.6054906380038084
R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,a150_mu060_g000_c30,14,cold,3405.0,0.9961466899521902,0.00029255409396540094,0.0012553174275880064,,0.009397944199706314,0.001195219123505976,0.001195219123505976,0.00199203187250996,0.050056074883923996,0.18707778557660415,0.3147175681752571,1693.0,0.4972099853157122,0.49030793061407146
R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,a150_mu060_g000_c30,14,hot,28987.0,45.046449742520934,0.0015540224839590484,0.009136071131682697,0.0694104253630938,0.0014834236036844102,0.0033097466331887698,0.05090162063455832,0.1002054325496462,0.07900610575082984,0.24336318273691804,0.3754060256271095,20355.0,0.70221133611619,0.6165260847518961
R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,a150_mu060_g000_c30,15,cold,3725.0,1.1051578049435764,0.00029668665904525543,0.0013295049172299459,,0.08671140939597316,0.0007513148009015778,0.0015026296018031556,0.0018782870022539444,0.06235744722926667,0.19772233577607906,0.3198535476065845,1864.0,0.5004026845637584,0.49094317022409345
R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,a150_mu060_g000_c30,15,hot,27544.0,35.64567566529501,0.0012941357705959558,0.007134607048096301,0.045999128666860296,0.0005445832123148417,0.01068028790341305,0.044346412816345486,0.0987926631065707,0.07682636840068419,0.232528302446273,0.36163655639508946,19073.0,0.6924557072320651,0.6099502815705219
R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,a150_mu060_g000_c30,16,cold,3481.0,1.1163178947018708,0.0003206888522556365,0.0013241181621313637,,0.02585463947141626,0.001165954139137194,0.001554605518849592,0.0027205596579867857,0.054771648403746896,0.19161144137378802,0.32119061458255205,1741.0,0.5001436368859523,0.4913942812808733
R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,a150_mu060_g000_c30,16,hot,27165.0,37.051084419731495,0.0013639272747922508,0.007871025914441492,0.04237069758880913,0.00040493281796429226,0.007018364721020002,0.052637735407650016,0.1104222716107147,0.08174890609166094,0.24850975054163535,0.38352979209738347,18768.0,0.6908890115958034,0.6071776630683725
R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,a150_mu060_g000_c30,17,cold,3703.0,1.1661324561497035,0.0003149155971238735,0.0014174699474552984,,0.022954361328652445,0.0011273957158962795,0.001503194287861706,0.001503194287861706,0.056191233807197115,0.19748347229119662,0.3276268780005199,1849.0,0.4993248717256279,0.49047595170972996
R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,a150_mu060_g000_c30,17,hot,27983.0,39.96522171994163,0.0014281964664239586,0.008636539659930054,0.029768073473180143,0.0006789836686559697,0.011197044903613068,0.05252222093962831,0.10619877640540229,0.09044689027227823,0.2514196087779032,0.38160122462386536,19458.0,0.6953507486688346,0.6115309176386089
R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,a150_mu060_g000_c30,18,cold,3709.0,1.2090748804479963,0.00032598406051442336,0.0014078817006247003,,0.02830951739013211,0.001131648434552999,0.001886080724254998,0.003772161448509996,0.05410790078798546,0.1947588234969332,0.32576316345472095,1851.0,0.49905634942032895,0.4906908195716343
R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,a150_mu060_g000_c30,18,hot,27591.0,37.55953050152456,0.001361296455421136,0.007564437740637158,0.10347577108477402,0.00025370591859664386,0.003499358450950659,0.044091916481978306,0.09588242155604806,0.07755748449901939,0.23677735769413308,0.36544122948817653,19173.0,0.6949005110362074,0.6107848842673052
R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,a150_mu060_g000_c30,19,cold,3299.0,0.9840341319448302,0.00029828254984687184,0.0012580318657283026,,0.09760533494998484,0.0008022462896109105,0.001604492579221821,0.001604492579221821,0.05010636818912594,0.1907330350613404,0.3238630138088129,1636.0,0.49590785086389816,0.48932336551167127
R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,a150_mu060_g000_c30,19,hot,26130.0,30.64711447451912,0.001172870818006855,0.0071826455059967875,0.054917719096823574,0.0002296211251435132,0.009707588492956078,0.045459926601160175,0.10571800639280218,0.08348749994761476,0.2519155593617717,0.3851683646804399,17874.0,0.6840413318025258,0.6044496519748651
R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,a150_mu060_g000_c30,20,cold,3613.0,1.0868381959976225,0.0003008132288949966,0.0012852051190627234,,0.06642679213949626,0.0011476664116296864,0.0019127773527161439,0.0022953328232593728,0.05226360253668267,0.19194838626405974,0.3230279479978389,1806.0,0.49986161084970937,0.49117248388301243
R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,a150_mu060_g000_c30,20,hot,27388.0,35.211355697114485,0.001285649032317602,0.008644293540052087,0.08229881700014605,0.0001460493646852636,0.0037239613639008496,0.053997439776562316,0.10275805888513907,0.09091239693389355,0.26114982300993905,0.3908140134500737,18949.0,0.691872352855265,0.6069304518344979
R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,a150_mu060_g000_c30,21,cold,3154.0,0.9146887252487557,0.00029000910756143175,0.0012679741426959536,,0.10082435003170577,0.0012406947890818859,0.0012406947890818859,0.0020678246484698098,0.053671177597308946,0.19087690924203993,0.31876076355962946,1571.0,0.4980976537729867,0.4895759180331932
R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,a150_mu060_g000_c30,21,hot,26122.0,27.66775123013955,0.0010591743063371698,0.006851068126216421,0.10565806599800934,0.0001914095398514662,0.006828349423122204,0.04261831881327996,0.08853308217565341,0.09406055234980307,0.25774789630014644,0.3849068976578781,17811.0,0.6818390628588928,0.5998481576926394
R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,a150_mu060_g000_c30,22,cold,3303.0,1.0779209814659858,0.00032634604343505474,0.0014719520630676597,,0.0420829548894944,0.0012195121951219512,0.0016260162601626016,0.0016260162601626016,0.05837339402012334,0.19307437697035548,0.32057217038438846,1643.0,0.49742658189524674,0.49075255834548664
R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,a150_mu060_g000_c30,22,hot,27210.0,37.403876403159714,0.001374637133522959,0.008447026163500211,0.08728408673281882,0.00260933480338111,0.0015211794991809033,0.05616662766206412,0.10823777205710274,0.08025909849253826,0.25601639686870453,0.39095925872370196,18853.0,0.6928702682837192,0.6113702032200274
R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,a150_mu060_g000_c30,23,cold,3074.0,0.9630352998137297,0.00031328409232717297,0.0013613510990412184,,0.05107351984385166,0.000851063829787234,0.001276595744680851,0.002127659574468085,0.0528432422143653,0.19100928379149276,0.31959622521975173,1531.0,0.4980481457384515,0.4904715393549922
R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,a150_mu060_g000_c30,23,hot,27150.0,32.61762009181732,0.0012013856387409695,0.007901703323239901,0.08909760589318601,0.00033149171270718233,0.011216466234967623,0.04544403330249769,0.09551341350601295,0.10196964533839876,0.2665261611789725,0.3922188093525605,18670.0,0.6876611418047882,0.6011387991030108
R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,a150_mu060_g000_c30,24,cold,3245.0,1.0209749096176304,0.00031463017245535603,0.0014427702512502636,,0.1300462249614792,0.0008216926869350862,0.0024650780608052587,0.002875924404272802,0.05516224967214478,0.19504399258008065,0.3264881699342416,1613.0,0.4970724191063174,0.489900519235119
R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,a150_mu060_g000_c30,24,hot,27363.0,36.42514988218325,0.0013311826145591947,0.008123529563039586,0.08909841757117275,0.0003289113035851332,0.005023951396191144,0.05269307162051642,0.107956536978619,0.08445166543633398,0.2523091295722848,0.38474565489110946,18984.0,0.693783576362241,0.6097271749709097
R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,a150_mu060_g000_c30,25,cold,3154.0,0.980037948302405,0.0003107285822138253,0.0013117935676373632,,0.15440710209258085,0.001258917331095258,0.001678556441460344,0.001678556441460344,0.05298848937193175,0.18702083013091897,0.31200259163134936,1565.0,0.49619530754597335,0.4900138184901802
R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,a150_mu060_g000_c30,25,hot,26252.0,32.11343977188155,0.0012232759321911303,0.0072498171040634935,0.0789654121590736,0.0011046777388389456,0.0047579398120613774,0.04638991316759843,0.0936124658023076,0.08312568677991525,0.24760227363551554,0.37782217736235024,18040.0,0.6871857382294683,0.6062461815856036
R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,a150_mu060_g000_c30,26,cold,3443.0,1.1293714766762546,0.00032801959822139254,0.001427989598791789,,0.3749636944525123,0.0011511895625479663,0.001918649270913277,0.001918649270913277,0.05348793973870135,0.1953687719911662,0.32880064654323626,1708.0,0.49607900087133316,0.4897511103338729
R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,a150_mu060_g000_c30,26,hot,26038.0,32.44264182949152,0.0012459728792338705,0.007960815285816818,0.08656578846301559,0.00026883785236961365,0.002278177458033573,0.04652278177458034,0.10179856115107913,0.08634395947024619,0.25742567108756,0.39086583249850715,17882.0,0.6867654965819188,0.6054558420827945
R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,a150_mu060_g000_c30,27,cold,3161.0,0.9790611050013693,0.00030973144732722853,0.0013447639218712119,,0.01834862385321101,0.0008244023083264633,0.002061005770816158,0.004122011541632316,0.052275314697718935,0.1943214271682529,0.3243925199873428,1574.0,0.49794368870610567,0.49043068169067366
R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,a150_mu060_g000_c30,27,hot,25528.0,26.665443210789075,0.0010445566911152099,0.006616106805880133,0.062284550297712314,0.0007442807897210905,0.008936018110330037,0.04599070654116526,0.09078994400095318,0.09281829303474083,0.257252538418105,0.38594985871545917,17335.0,0.6790582889376371,0.5998943159000697
R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,a150_mu060_g000_c30,28,cold,3179.0,1.0040679903077463,0.00031584397304427374,0.001418397894714571,,0.3315508021390374,0.0012815036309269544,0.0017086715079026058,0.0025630072618539087,0.05852635878742692,0.2004708823836136,0.33273183931859085,1590.0,0.5001572821642026,0.4900429906031343
R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,a150_mu060_g000_c30,28,hot,25825.0,27.93269114900552,0.0010816143716943086,0.006728970503701884,0.09974830590513069,0.00011616650532429817,0.003078744819419775,0.04997039668442865,0.10728241563055062,0.08710484350927723,0.25685796191595806,0.3910406349043951,17558.0,0.6798838334946757,0.5989170638341482
R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,a150_mu060_g000_c30,29,cold,2927.0,0.9004130420592182,0.0003076231780181818,0.0013133764485373058,,0.13221728732490604,0.0008972633467922835,0.0013458950201884253,0.001794526693584567,0.05239342640716496,0.1920283452790305,0.32177502514331185,1457.0,0.4977792962077212,0.4897980702809482
R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,a150_mu060_g000_c30,29,hot,25041.0,26.115167198342657,0.0010428963379394856,0.006707405224394965,0.055988179385807274,0.0005191485963020646,0.009617696561673479,0.04352007694157249,0.08679971146910315,0.09583764809335546,0.2589450680867845,0.38631506409600425,16900.0,0.674893175192684,0.5928350002062944
R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,a150_mu060_g000_c30,30,cold,3038.0,0.9012133075448434,0.0002966469083426081,0.0013063488390025956,,0.10467412771560237,0.000858000858000858,0.001287001287001287,0.001716001716001716,0.05142697893658072,0.18959503138026818,0.3202173890790486,1512.0,0.4976958525345622,0.48965913507387826
R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,a150_mu060_g000_c30,30,hot,26990.0,32.930500956859134,0.0012201000725031172,0.007506832523902381,0.08373471656168952,0.00011115227862171174,0.006309885487263379,0.053634026641738726,0.10434681000233699,0.08329111499583024,0.25097978215416006,0.3818360595783592,18601.0,0.6891811782141534,0.6070250220332792
